#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F150W2 F322W2 F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M    Mact
 1   9.45  0.15  0.09443 -3.181 3.429  5.258 11.70  0.040 0.00 24.423 25.794 23.594 22.544 22.117 21.817 21.782 21.050 20.954 22.115 21.396 22.427 21.704 21.960 21.643 21.821 21.700 21.208 20.947 20.851 20.933 21.080 21.042  0.094 
 1   9.45  0.23  0.21346 -2.203 3.533  5.050 13.30  0.040 0.00 23.579 23.803 22.591 21.926 21.394 21.086 21.035 20.689 20.599 21.451 20.868 21.544 21.166 21.141 21.017 21.073 21.009 20.774 20.632 20.543 20.569 20.662 20.649  0.213 
 1   9.47 -0.29  0.30830 -1.823 3.579  5.011  9.60  0.040 0.00 18.927 18.786 17.938 17.378 16.822 16.540 16.539 16.270 16.195 16.901 16.411 16.977 16.601 16.578 16.490 16.567 16.526 16.344 16.218 16.145 16.174 16.254 16.244  0.308 
 1   9.47 -0.19  0.04720 -4.867 3.063  5.176  8.60  0.039 0.00 25.537 36.998 32.397 28.917 25.819 23.269 21.785 20.446 19.903 24.444 20.977 26.679 25.028 24.014 22.803 22.222 21.332 21.037 20.298 19.842 20.037 19.957 19.880  0.047 
 1   9.47 -0.11  0.23829 -2.069 3.555  5.051  9.70  0.040 0.74 19.211 19.321 18.226 17.592 17.045 16.736 16.689 16.375 16.291 17.109 16.537 17.192 16.825 16.786 16.673 16.728 16.663 16.452 16.321 16.239 16.264 16.352 16.336  0.238 
 1   9.47 -0.09  1.77815 -3.145 3.945  8.138  8.20  0.038 0.00 20.833 20.806 20.791 20.746 20.694 20.698 20.691 20.692 20.693 20.716 20.691 20.700 20.693 20.705 20.691 20.686 20.693 20.692 20.692 20.692 20.691 20.697 20.694  0.674 
 1   9.47  0.09  0.23032 -2.127 3.542  5.043  9.30  0.040 0.84 18.819 19.014 17.830 17.175 16.639 16.328 16.280 15.945 15.859 16.697 16.118 16.786 16.414 16.381 16.261 16.319 16.255 16.026 15.890 15.803 15.828 15.921 15.908  0.230 
 1   9.47  0.09  0.15095 -2.584 3.495  5.128 10.40  0.040 0.00 21.631 22.168 20.670 19.898 19.402 19.102 19.020 18.571 18.463 19.442 18.796 19.582 19.131 19.180 19.006 19.055 18.982 18.678 18.500 18.400 18.433 18.537 18.516  0.151 
 1   9.47  0.17  0.01782 -4.879 3.007  4.542  6.80  0.033 0.00 23.767 38.313 32.861 28.717 25.057 22.044 20.116 18.719 17.984 23.246 19.259 26.092 24.177 22.912 21.539 20.708 19.609 19.422 18.593 17.978 18.175 17.981 17.852  0.018 
 1   9.47  0.21  0.08707 -3.334 3.406  5.280  7.60  0.037 0.75 20.607 22.481 19.973 18.783 18.340 17.946 17.783 16.910 16.797 18.295 17.308 18.736 17.851 18.151 17.720 17.866 17.646 17.086 16.799 16.693 16.788 16.924 16.870  0.087 
 1   9.49 -0.25  1.86342 -3.179 4.032  8.648  7.00  0.034 1.00 18.968 19.390 19.439 19.454 19.464 19.484 19.490 19.495 19.498 19.464 19.492 19.460 19.472 19.486 19.483 19.484 19.493 19.494 19.495 19.497 19.497 19.502 19.500  0.903 
 1   9.49 -0.19  0.12266 -2.800 3.484  5.209  9.30  0.040 0.96 20.369 21.000 19.428 18.621 18.110 17.817 17.738 17.244 17.142 18.155 17.490 18.308 17.822 17.903 17.709 17.778 17.687 17.357 17.167 17.073 17.114 17.229 17.196  0.123 
 1   9.49 -0.05  0.20710 -2.197 3.545  5.075  7.30  0.035 0.70 17.212 17.433 16.230 15.558 15.025 14.714 14.657 14.305 14.217 15.081 14.486 15.178 14.793 14.772 14.642 14.697 14.627 14.389 14.248 14.161 14.187 14.282 14.265  0.207 
 1   9.49 -0.05  0.09983 -3.070 3.450  5.255  8.10  0.038 0.00 20.544 21.578 19.649 18.708 18.248 17.955 17.901 17.270 17.170 18.267 17.575 18.502 17.894 18.070 17.811 17.938 17.835 17.408 17.177 17.081 17.144 17.281 17.245  0.100 
 1   9.49 -0.03  0.11485 -2.886 3.471  5.212 10.00  0.040 0.00 21.985 22.773 21.054 20.196 19.717 19.419 19.348 18.806 18.702 19.747 19.073 19.932 19.405 19.516 19.299 19.383 19.297 18.930 18.723 18.625 18.673 18.794 18.765  0.115 
 1   9.49  0.07  0.33688 -1.798 3.564  4.966 11.00  0.040 0.75 19.776 19.840 18.781 18.168 17.614 17.306 17.289 16.993 16.920 17.682 17.147 17.763 17.395 17.350 17.250 17.327 17.268 17.066 16.943 16.864 16.891 16.981 16.972  0.337 
 1   9.49  0.07  0.10584 -2.995 3.456  5.226 11.90  0.040 0.00 24.158 25.137 23.253 22.331 21.873 21.573 21.514 20.907 20.805 21.891 21.202 22.117 21.528 21.684 21.436 21.549 21.455 21.043 20.817 20.719 20.778 20.909 20.877  0.106 
 1   9.49  0.09  0.14400 -2.643 3.489  5.143  9.00  0.039 0.00 20.379 20.972 19.424 18.632 18.142 17.841 17.760 17.291 17.183 18.178 17.526 18.329 17.861 17.923 17.740 17.795 17.720 17.402 17.217 17.118 17.154 17.261 17.239  0.144 
 1   9.49  0.39  0.06081 -4.602 3.138  5.322 10.30  0.040 0.00 26.575 34.933 31.186 28.384 25.870 23.837 22.723 21.512 21.243 24.946 22.017 26.545 25.191 24.413 23.442 23.006 22.379 21.785 21.386 21.161 21.271 21.338 21.253  0.061 
 1   9.51 -0.33  0.16752 -2.413 3.529  5.137  9.10  0.040 0.00 19.903 20.083 18.935 18.271 17.719 17.412 17.328 16.994 16.899 17.783 17.166 17.871 17.493 17.470 17.340 17.372 17.294 17.077 16.936 16.852 16.876 16.960 16.932  0.168 
 1   9.51 -0.29  0.38485 -1.615 3.591  4.947 10.70  0.040 0.00 19.508 19.313 18.532 17.992 17.417 17.136 17.149 16.909 16.850 17.504 17.035 17.578 17.193 17.168 17.093 17.171 17.142 16.974 16.862 16.799 16.829 16.913 16.901  0.385 
 1   9.51 -0.27  0.24177 -2.028 3.565  5.057  9.40  0.040 0.00 19.240 19.186 18.253 17.667 17.113 16.816 16.788 16.508 16.429 17.185 16.655 17.262 16.897 16.860 16.761 16.824 16.768 16.582 16.457 16.380 16.406 16.486 16.472  0.242 
 1   9.51 -0.17  0.59416 -1.092 3.629  4.767  9.60  0.040 0.86 16.591 16.305 15.672 15.171 14.532 14.243 14.251 14.124 14.128 14.639 14.193 14.703 14.308 14.260 14.220 14.279 14.241 14.152 14.100 14.072 14.104 14.200 14.179  0.594 
 1   9.51 -0.15  0.24577 -2.033 3.559  5.045 10.60  0.040 0.00 20.454 20.466 19.465 18.863 18.308 18.002 17.970 17.684 17.607 18.377 17.833 18.455 18.093 18.047 17.945 18.009 17.948 17.756 17.634 17.556 17.581 17.666 17.652  0.246 
 1   9.51 -0.13  0.18667 -2.304 3.536  5.103 10.70  0.040 0.00 21.231 21.406 20.250 19.596 19.054 18.744 18.682 18.352 18.264 19.115 18.523 19.202 18.831 18.799 18.676 18.723 18.654 18.433 18.297 18.212 18.236 18.325 18.307  0.187 
 1   9.51  0.03  0.27302 -1.972 3.554  5.009 13.40  0.040 0.00 23.101 23.183 22.109 21.491 20.938 20.623 20.596 20.299 20.226 21.003 20.453 21.083 20.723 20.668 20.565 20.637 20.573 20.370 20.249 20.171 20.195 20.286 20.277  0.273 
 1   9.51  0.05  0.24000 -2.084 3.547  5.035  9.40  0.040 0.00 19.380 19.511 18.391 17.758 17.210 16.892 16.853 16.543 16.466 17.272 16.703 17.354 16.994 16.941 16.830 16.894 16.828 16.616 16.492 16.411 16.434 16.526 16.515  0.240 
 1   9.53 -0.51  0.06403 -4.488 3.166  5.343 10.80  0.040 0.00 26.791 34.003 30.567 28.003 25.694 23.887 22.926 21.808 21.600 24.966 22.287 26.324 25.043 24.395 23.521 23.164 22.632 22.012 21.695 21.525 21.607 21.694 21.610  0.064 
 1   9.53 -0.27  0.07455 -3.896 3.304  5.367 11.70  0.040 0.92 25.793 29.636 26.473 24.535 23.617 22.892 22.410 21.505 21.365 23.504 21.914 24.270 22.956 23.202 22.599 22.566 22.222 21.681 21.398 21.288 21.377 21.455 21.394  0.075 
 1   9.53 -0.23  0.06541 -4.414 3.184  5.349  8.80  0.039 0.00 24.605 31.131 27.873 25.430 23.263 21.623 20.753 19.700 19.515 22.666 20.159 23.879 22.621 22.087 21.277 20.966 20.491 19.879 19.596 19.445 19.514 19.607 19.523  0.065 
 1   9.53 -0.21  0.59178 -1.087 3.631  4.767 13.50  0.040 0.00 20.989 20.675 20.085 19.599 18.954 18.666 18.662 18.568 18.587 19.065 18.619 19.123 18.735 18.680 18.647 18.693 18.649 18.586 18.551 18.533 18.563 18.659 18.636  0.592 
 1   9.53 -0.19  0.08159 -3.544 3.377  5.349 10.20  0.040 0.00 23.830 26.138 23.283 21.927 21.506 21.188 21.100 20.190 20.100 21.474 20.601 21.996 20.949 21.403 20.936 21.179 20.966 20.379 20.070 19.982 20.102 20.244 20.193  0.082 
 1   9.53 -0.13  0.03040 -5.097 2.985  4.904  6.20  0.029 0.00 23.711 39.372 33.529 29.094 25.195 22.055 20.183 18.738 17.806 23.297 19.283 26.325 24.306 23.039 21.504 20.882 19.602 19.646 18.624 17.817 17.936 17.804 17.675  0.030 
 1   9.53 -0.07  0.07346 -3.944 3.292  5.362  9.00  0.039 0.00 23.629 27.313 24.162 22.211 21.384 20.784 20.363 19.472 19.341 21.316 19.877 22.047 20.718 21.072 20.497 20.512 20.185 19.653 19.362 19.262 19.359 19.435 19.377  0.073 
 1   9.53 -0.05  0.25543 -2.018 3.555  5.031  9.60  0.040 0.00 19.415 19.476 18.424 17.811 17.258 16.945 16.914 16.621 16.547 17.324 16.774 17.403 17.043 16.991 16.887 16.955 16.892 16.692 16.571 16.493 16.518 16.606 16.595  0.255 
 1   9.53 -0.05  0.09486 -3.167 3.437  5.275 10.90  0.040 0.00 23.588 24.839 22.735 21.724 21.283 20.988 20.948 20.249 20.153 21.290 20.581 21.573 20.891 21.121 20.824 20.987 20.870 20.400 20.149 20.054 20.130 20.274 20.236  0.095 
 1   9.53  0.09  0.30797 -1.877 3.558  4.981 11.40  0.040 0.00 20.862 20.929 19.868 19.255 18.700 18.390 18.371 18.078 18.005 18.768 18.231 18.847 18.482 18.434 18.333 18.410 18.350 18.150 18.028 17.950 17.976 18.067 18.058  0.308 
 1   9.53  0.15  0.07665 -3.732 3.334  5.336  7.40  0.036 0.89 21.208 24.508 21.345 19.659 18.984 18.390 18.008 17.083 16.955 18.889 17.499 19.607 18.339 18.684 18.098 18.149 17.828 17.266 16.971 16.866 16.966 17.060 17.001  0.077 
 1   9.53  0.15  0.16654 -2.482 3.505  5.109  7.90  0.038 0.89 18.276 18.777 17.310 16.550 16.052 15.751 15.672 15.232 15.126 16.093 15.454 16.228 15.784 15.827 15.658 15.707 15.635 15.339 15.163 15.064 15.096 15.199 15.179  0.167 
 1   9.53  0.19  0.61471 -1.106 3.618  4.750 10.00  0.040 0.91 16.943 16.743 16.009 15.478 14.823 14.527 14.556 14.410 14.418 14.930 14.488 14.999 14.590 14.544 14.502 14.588 14.544 14.443 14.382 14.355 14.394 14.501 14.478  0.615 
 1   9.55 -0.37  1.57407 -3.248 3.915  8.105  9.40  0.040 0.00 22.290 22.170 22.113 22.038 21.939 21.931 21.923 21.924 21.924 21.975 21.924 21.952 21.926 21.938 21.925 21.920 21.925 21.925 21.924 21.924 21.923 21.926 21.924  0.652 
 1   9.55 -0.31  0.11417 -2.863 3.482  5.233  9.60  0.040 0.00 21.527 22.136 20.590 19.788 19.262 18.973 18.894 18.402 18.302 19.314 18.647 19.459 18.977 19.058 18.865 18.937 18.837 18.512 18.326 18.235 18.276 18.392 18.353  0.114 
 1   9.55 -0.29  0.02958 -5.111 2.980  4.887  7.30  0.035 0.72 24.126 40.702 34.664 30.045 25.955 22.661 20.660 19.184 18.200 23.905 19.736 27.150 25.043 23.698 22.095 21.417 20.058 20.095 19.060 18.237 18.349 18.155 18.059  0.030 
 1   9.55 -0.25  0.45239 -1.448 3.600  4.888  9.50  0.040 0.00 17.889 17.651 16.929 16.405 15.802 15.519 15.548 15.339 15.298 15.898 15.449 15.971 15.575 15.544 15.484 15.566 15.546 15.393 15.295 15.244 15.276 15.366 15.351  0.452 
 1   9.55 -0.23  0.54733 -1.199 3.621  4.805  9.30  0.040 0.90 16.491 16.217 15.562 15.055 14.425 14.136 14.147 13.998 13.990 14.529 14.078 14.596 14.200 14.155 14.109 14.172 14.139 14.033 13.969 13.936 13.967 14.060 14.041  0.547 
 1   9.55 -0.17  0.21903 -2.131 3.554  5.072 14.20  0.040 0.00 24.297 24.335 23.313 22.702 22.147 21.833 21.788 21.500 21.424 22.214 21.650 22.290 21.935 21.880 21.775 21.829 21.763 21.571 21.451 21.374 21.397 21.481 21.465  0.219 
 1   9.55 -0.15  0.25294 -2.008 3.561  5.038  9.80  0.040 0.00 19.590 19.593 18.600 18.001 17.446 17.142 17.114 16.828 16.752 17.516 16.977 17.594 17.231 17.186 17.086 17.152 17.092 16.901 16.778 16.701 16.726 16.810 16.798  0.253 
 1   9.55 -0.07  0.01327 -4.395 3.099  4.299 10.20  0.040 0.86 25.303 35.922 31.651 28.402 25.507 23.076 21.423 20.139 19.806 24.201 20.665 26.281 24.755 23.743 22.655 21.787 21.074 20.374 20.008 19.802 19.948 19.748 19.729  0.013 
 1   9.55 -0.05  0.17303 -2.412 3.520  5.114  9.90  0.040 0.00 20.700 21.012 19.720 19.023 18.500 18.199 18.133 17.754 17.655 18.554 17.948 18.658 18.260 18.262 18.122 18.169 18.102 17.848 17.692 17.598 17.626 17.720 17.702  0.173 
 1   9.55 -0.05  0.15866 -2.513 3.508  5.129 10.10  0.040 0.84 20.628 21.112 19.665 18.908 18.402 18.102 18.024 17.586 17.482 18.446 17.807 18.578 18.136 18.177 18.009 18.060 17.986 17.691 17.517 17.420 17.453 17.556 17.534  0.159 
 1   9.55  0.15  0.12096 -2.851 3.468  5.189 10.60  0.040 0.00 22.497 23.324 21.571 20.700 20.230 19.928 19.858 19.306 19.201 20.254 19.577 20.450 19.911 20.028 19.806 19.892 19.806 19.432 19.222 19.123 19.172 19.293 19.265  0.121 
 1   9.55  0.35  0.09922 -3.098 3.439  5.236  8.30  0.039 0.00 20.814 22.027 19.953 18.953 18.515 18.215 18.169 17.488 17.389 18.521 17.813 18.798 18.130 18.344 18.056 18.206 18.097 17.637 17.390 17.293 17.365 17.506 17.470  0.099 
 1   9.57 -0.49  0.64031 -0.859 3.667  4.716  8.80  0.039 0.00 15.718 15.323 14.845 14.423 13.833 13.588 13.557 13.523 13.553 13.948 13.542 13.978 13.648 13.596 13.576 13.585 13.543 13.529 13.519 13.512 13.535 13.608 13.590  0.640 
 1   9.57 -0.43  0.08770 -3.350 3.417  5.346  8.20  0.038 0.00 21.346 22.925 20.567 19.449 19.026 18.734 18.707 17.912 17.823 19.021 18.281 19.377 18.578 18.895 18.538 18.754 18.609 18.079 17.802 17.709 17.806 17.961 17.918  0.088 
 1   9.57 -0.41  0.30972 -1.790 3.587  5.014 11.90  0.040 0.00 21.145 20.939 20.168 19.629 19.065 18.786 18.788 18.537 18.470 19.149 18.669 19.222 18.847 18.821 18.739 18.811 18.780 18.605 18.488 18.422 18.450 18.529 18.517  0.310 
 1   9.57 -0.11  0.15117 -2.558 3.504  5.138  9.70  0.040 0.00 20.866 21.298 19.901 19.162 18.646 18.346 18.264 17.846 17.741 18.695 18.057 18.816 18.389 18.418 18.257 18.301 18.226 17.947 17.779 17.683 17.713 17.813 17.789  0.151 
 1   9.57 -0.05  0.67656 -0.892 3.647  4.693  8.30  0.039 0.00 15.301 14.946 14.412 13.947 13.308 13.034 13.025 12.967 13.007 13.425 12.999 13.470 13.100 13.043 13.020 13.063 13.007 12.976 12.959 12.950 12.982 13.082 13.058  0.677 
 1   9.57 -0.03  0.24328 -2.062 3.552  5.039 11.10  0.040 0.00 21.026 21.114 20.037 19.416 18.864 18.545 18.509 18.212 18.138 18.928 18.366 19.006 18.651 18.592 18.486 18.551 18.485 18.282 18.162 18.084 18.107 18.197 18.186  0.243 
 1   9.57  0.05  0.99294 -0.063 3.754  4.459 11.40  0.040 0.00 16.328 15.850 15.553 15.286 14.909 14.782 14.761 14.752 14.772 15.005 14.757 14.987 14.807 14.787 14.775 14.776 14.754 14.753 14.752 14.750 14.761 14.800 14.793  0.993 
 1   9.57  0.07  1.08443  0.166 3.774  4.349  8.60  0.039 0.00 12.956 12.491 12.228 11.993 11.659 11.555 11.534 11.530 11.542 11.749 11.532 11.725 11.574 11.559 11.548 11.544 11.531 11.531 11.530 11.527 11.535 11.559 11.555  1.084 
 1   9.57  0.17  0.58475 -1.180 3.611  4.773 11.00  0.040 0.00 18.719 18.521 17.783 17.250 16.598 16.302 16.332 16.182 16.187 16.705 16.262 16.774 16.364 16.320 16.276 16.363 16.321 16.216 16.152 16.125 16.163 16.269 16.247  0.585 
 1   9.57  0.19  0.31601 -1.869 3.555  4.973 10.10  0.040 0.88 18.917 19.023 17.927 17.302 16.750 16.433 16.403 16.102 16.028 16.814 16.258 16.894 16.534 16.479 16.374 16.444 16.380 16.173 16.052 15.973 15.997 16.089 16.079  0.316 
 1   9.59 -0.45  0.98483  0.114 3.792  4.432  8.50  0.039 0.00 12.984 12.590 12.347 12.132 11.821 11.729 11.709 11.706 11.705 11.908 11.707 11.883 11.742 11.733 11.724 11.713 11.709 11.707 11.705 11.702 11.703 11.705 11.707  0.985 
 1   9.59 -0.41  0.07674 -3.826 3.322  5.381 13.80  0.040 0.00 28.134 31.430 28.230 26.484 25.863 25.399 25.098 24.176 24.065 25.811 24.591 26.508 25.208 25.671 25.112 25.229 24.930 24.365 24.059 23.967 24.081 24.181 24.125  0.077 
 1   9.59 -0.39  0.14654 -2.564 3.512  5.164  8.90  0.039 0.98 19.365 19.680 18.410 17.701 17.150 16.849 16.757 16.373 16.274 17.212 16.569 17.316 16.906 16.916 16.765 16.802 16.714 16.466 16.310 16.222 16.251 16.343 16.309  0.147 
 1   9.59 -0.31  0.48475 -1.350 3.610  4.862 11.20  0.040 0.86 18.789 18.534 17.838 17.321 16.717 16.433 16.449 16.258 16.225 16.813 16.360 16.884 16.493 16.457 16.399 16.470 16.445 16.307 16.219 16.173 16.203 16.291 16.276  0.485 
 1   9.59 -0.25  0.11430 -2.868 3.480  5.229  7.90  0.038 0.00 19.840 20.483 18.901 18.089 17.573 17.283 17.205 16.703 16.602 17.620 16.953 17.773 17.283 17.370 17.172 17.247 17.150 16.816 16.625 16.533 16.575 16.692 16.656  0.114 
 1   9.59 -0.15  0.09156 -3.231 3.431  5.299  8.20  0.038 0.00 21.048 22.395 20.215 19.172 18.736 18.444 18.411 17.679 17.586 18.741 18.025 19.044 18.328 18.585 18.271 18.452 18.326 17.835 17.576 17.482 17.565 17.713 17.673  0.092 
 1   9.59 -0.15  0.16764 -2.436 3.520  5.126  8.60  0.039 0.73 19.071 19.451 18.105 17.378 16.854 16.554 16.479 16.069 15.968 16.907 16.277 17.024 16.600 16.624 16.468 16.518 16.441 16.168 16.002 15.910 15.941 16.040 16.015  0.168 
 1   9.59 -0.11  0.48225 -1.396 3.599  4.860 13.60  0.040 0.00 21.859 21.650 20.899 20.366 19.753 19.468 19.501 19.295 19.260 19.850 19.405 19.925 19.521 19.492 19.434 19.522 19.499 19.350 19.253 19.204 19.238 19.331 19.315  0.482 
 1   9.59 -0.03  0.09977 -3.072 3.450  5.253 10.20  0.040 0.00 22.650 23.702 21.758 20.811 20.355 20.059 20.007 19.371 19.272 20.372 19.678 20.611 19.998 20.176 19.915 20.043 19.941 19.511 19.278 19.181 19.245 19.382 19.347  0.100 
 1   9.59 -0.01  0.26921 -1.982 3.556  5.019 11.10  0.040 0.00 20.826 20.896 19.833 19.219 18.666 18.353 18.327 18.032 17.959 18.732 18.186 18.811 18.451 18.398 18.296 18.368 18.305 18.103 17.982 17.904 17.929 18.019 18.009  0.269 
 1   9.59 -0.01  0.21073 -2.188 3.543  5.068 11.60  0.040 0.93 21.166 21.334 20.177 19.531 18.990 18.677 18.631 18.305 18.222 19.050 18.474 19.136 18.769 18.729 18.612 18.671 18.605 18.383 18.252 18.167 18.191 18.284 18.271  0.211 
 1   9.59  0.05  1.55828 -2.998 3.970  8.058 10.20  0.040 1.00 21.736 21.806 21.814 21.788 21.761 21.769 21.764 21.765 21.767 21.774 21.764 21.762 21.764 21.775 21.763 21.759 21.765 21.765 21.765 21.766 21.765 21.771 21.768  0.626 
 1   9.59  0.05  0.36656 -1.712 3.570  4.941 10.40  0.040 0.95 18.760 18.769 17.757 17.160 16.606 16.312 16.315 16.028 15.955 16.679 16.177 16.761 16.381 16.352 16.260 16.348 16.298 16.103 15.976 15.899 15.929 16.017 16.010  0.367 
 1   9.59  0.15  0.17467 -2.424 3.512  5.099  9.40  0.040 0.83 19.714 20.182 18.747 17.996 17.494 17.193 17.119 16.688 16.583 17.538 16.906 17.668 17.231 17.267 17.103 17.154 17.083 16.793 16.620 16.522 16.554 16.655 16.636  0.175 
 1   9.59  0.15  0.08253 -3.455 3.387  5.304 10.80  0.040 0.00 24.208 26.332 23.594 22.299 21.888 21.574 21.509 20.623 20.533 21.858 21.026 22.341 21.356 21.776 21.337 21.577 21.385 20.809 20.505 20.414 20.530 20.677 20.628  0.083 
 1   9.59  0.19  0.13127 -2.765 3.475  5.166  9.30  0.040 0.00 20.983 21.727 20.046 19.203 18.726 18.423 18.346 17.825 17.718 18.754 18.083 18.933 18.421 18.517 18.309 18.380 18.299 17.946 17.745 17.645 17.688 17.804 17.779  0.131 
 1   9.59  0.23  0.21488 -2.196 3.534  5.047  7.40  0.036 0.00 17.660 17.880 16.670 16.007 15.475 15.167 15.117 14.772 14.682 15.532 14.950 15.624 15.247 15.222 15.098 15.155 15.091 14.857 14.715 14.626 14.651 14.744 14.732  0.215 
 1   9.61 -0.39  0.12855 -2.725 3.498  5.209 10.00  0.040 0.00 21.583 22.017 20.636 19.888 19.342 19.047 18.956 18.528 18.428 19.402 18.744 19.520 19.082 19.121 18.952 19.001 18.906 18.627 18.459 18.370 18.403 18.506 18.468  0.129 
 1   9.61 -0.29  2.73774 -3.800 3.798  8.243  9.80  0.040 0.00 24.070 23.668 23.435 23.231 22.930 22.845 22.825 22.824 22.825 23.015 22.825 22.989 22.855 22.848 22.840 22.829 22.825 22.825 22.824 22.821 22.823 22.828 22.829  0.738 
 1   9.61 -0.29  0.31659 -1.799 3.580  5.005 10.30  0.040 0.00 19.567 19.419 18.579 18.022 17.464 17.182 17.183 16.917 16.844 17.544 17.057 17.620 17.243 17.220 17.133 17.211 17.171 16.990 16.866 16.794 16.823 16.904 16.893  0.317 
 1   9.61 -0.15  0.07484 -3.917 3.299  5.371  7.40  0.036 0.94 21.534 25.435 22.281 20.313 19.361 18.620 18.126 17.225 17.083 19.246 17.633 20.015 18.701 18.932 18.327 18.284 17.938 17.399 17.118 17.009 17.095 17.171 17.110  0.075 
 1   9.61 -0.15  0.16432 -2.460 3.517  5.129  8.60  0.039 0.00 19.519 19.830 18.546 17.845 17.316 17.014 16.939 16.560 16.460 17.371 16.753 17.476 17.074 17.078 16.935 16.977 16.905 16.653 16.497 16.405 16.433 16.526 16.503  0.164 
 1   9.61 -0.15  0.58404 -1.120 3.626  4.773 10.70  0.040 0.97 17.570 17.279 16.658 16.159 15.510 15.217 15.222 15.108 15.122 15.619 15.170 15.683 15.286 15.232 15.196 15.253 15.210 15.132 15.088 15.065 15.098 15.196 15.173  0.584 
 1   9.61 -0.13  0.22338 -2.120 3.553  5.065 10.30  0.040 0.00 20.369 20.426 19.385 18.770 18.215 17.900 17.855 17.565 17.489 18.281 17.716 18.358 18.003 17.947 17.841 17.898 17.830 17.635 17.516 17.438 17.461 17.547 17.532  0.223 
 1   9.61 -0.11  0.08944 -3.281 3.422  5.304  9.80  0.040 0.00 22.773 24.270 21.972 20.881 20.458 20.162 20.133 19.362 19.270 20.453 19.723 20.792 20.024 20.316 19.976 20.177 20.043 19.526 19.255 19.161 19.252 19.404 19.363  0.089 
 1   9.61 -0.07  0.23407 -2.089 3.552  5.051 10.40  0.040 0.00 20.394 20.471 19.407 18.788 18.235 17.917 17.877 17.582 17.507 18.299 17.735 18.377 18.022 17.964 17.858 17.919 17.852 17.652 17.533 17.455 17.478 17.566 17.553  0.234 
 1   9.61  0.13  0.09976 -3.083 3.443  5.239 13.90  0.040 0.00 26.378 27.531 25.505 24.525 24.082 23.782 23.734 23.070 22.971 24.091 23.388 24.354 23.707 23.907 23.629 23.770 23.664 23.216 22.974 22.877 22.946 23.085 23.050  0.100 
 1   9.61  0.31  0.08621 -3.356 3.402  5.284 10.80  0.040 0.78 23.865 25.797 23.244 22.036 21.600 21.207 21.045 20.155 20.043 21.552 20.559 22.005 21.102 21.417 20.977 21.130 20.903 20.334 20.043 19.937 20.034 20.173 20.117  0.086 
 1   9.63 -0.43  0.34487 -1.692 3.595  4.991 14.10  0.040 0.00 23.099 22.855 22.128 21.603 21.032 20.753 20.764 20.530 20.471 21.119 20.653 21.190 20.813 20.785 20.711 20.782 20.760 20.592 20.483 20.422 20.450 20.532 20.520  0.345 
 1   9.63 -0.41  1.82814 -3.707 3.803  8.120 11.10  0.040 0.00 25.138 24.756 24.528 24.329 24.035 23.954 23.934 23.932 23.932 24.119 23.933 24.093 23.962 23.957 23.948 23.937 23.934 23.933 23.932 23.929 23.931 23.932 23.934  0.658 
 1   9.63 -0.37  0.07587 -3.891 3.307  5.384 10.50  0.040 0.00 24.997 28.531 25.351 23.485 22.752 22.218 21.849 20.945 20.824 22.695 21.354 23.409 22.090 22.497 21.931 21.990 21.675 21.129 20.832 20.736 20.841 20.927 20.871  0.076 
 1   9.63 -0.31  0.47145 -1.384 3.608  4.872 10.30  0.040 0.00 18.530 18.266 17.584 17.071 16.461 16.176 16.193 16.012 15.984 16.560 16.108 16.629 16.237 16.199 16.145 16.213 16.189 16.057 15.975 15.931 15.962 16.051 16.035  0.471 
 1   9.63 -0.31  0.07620 -3.864 3.312  5.379 11.40  0.040 0.00 25.830 29.276 26.088 24.266 23.574 23.066 22.722 21.811 21.694 23.519 22.223 24.228 22.915 23.343 22.779 22.859 22.550 21.997 21.697 21.602 21.711 21.802 21.746  0.076 
 1   9.63 -0.17  0.20607 -2.178 3.551  5.082  9.80  0.040 0.75 19.609 19.753 18.632 17.983 17.436 17.124 17.063 16.737 16.652 17.498 16.905 17.586 17.213 17.179 17.057 17.105 17.032 16.816 16.683 16.600 16.625 16.713 16.693  0.206 
 1   9.63 -0.15  1.14466  0.394 3.799  4.246 10.30  0.040 0.00 14.085 13.674 13.448 13.246 12.956 12.873 12.854 12.852 12.853 13.039 12.853 13.011 12.886 12.877 12.868 12.859 12.854 12.853 12.851 12.849 12.851 12.855 12.856  1.145 
 1   9.63 -0.09  0.14386 -2.623 3.497  5.154  9.40  0.040 0.00 20.728 21.226 19.768 19.007 18.498 18.199 18.116 17.675 17.570 18.543 17.897 18.675 18.231 18.275 18.104 18.153 18.075 17.780 17.605 17.509 17.541 17.644 17.620  0.144 
