#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   F560W  F770W  F1000W F1130W F1280W F1500W F1800W F2100W F2550W   Mact
 3  10.07 -1.47  0.15286 -2.349 3.568  5.190 14.50  0.040 0.00 25.144 22.371 22.361 22.279 22.277 22.257 22.231 22.215 22.206 22.183  0.153 
 3  10.07 -1.47  1.02992 -0.077 3.791  4.504 14.80  0.040 0.73 19.762 18.514 18.506 18.499 18.496 18.496 18.492 18.485 18.480 18.477  0.756 
 3  10.07 -1.47  0.21495 -1.941 3.613  5.108 15.40  0.040 0.00 25.021 22.502 22.502 22.446 22.439 22.433 22.420 22.404 22.395 22.389  0.215 
 3  10.07 -1.47  0.76956 -0.005 3.797  4.465 15.70  0.040 0.00 20.483 19.283 19.276 19.269 19.266 19.266 19.262 19.255 19.250 19.247  0.770 
 3  10.07 -1.47  0.30878 -1.630 3.631  5.028 16.10  0.040 0.87 24.323 21.877 21.854 21.821 21.817 21.814 21.807 21.796 21.790 21.788  0.309 
 3  10.07 -1.47  0.14472 -2.421 3.561  5.210 16.50  0.040 0.00 27.323 24.502 24.480 24.405 24.407 24.385 24.357 24.346 24.340 24.313  0.145 
 3  10.07 -1.47  0.24884 -1.804 3.621  5.067 16.60  0.040 0.00 25.879 23.394 23.379 23.337 23.332 23.328 23.318 23.305 23.298 23.295  0.249 
 3  10.07 -1.47  0.10414 -2.846 3.519  5.325 17.10  0.040 0.00 28.984 25.967 25.909 25.805 25.808 25.779 25.746 25.743 25.750 25.713  0.104 
 3  10.07 -1.47  0.74079 -0.152 3.784  4.540 17.70  0.040 0.00 22.850 21.545 21.537 21.530 21.527 21.527 21.523 21.516 21.511 21.508  0.741 
 3  10.07 -1.43  0.02756 -5.117 2.975  4.841 12.00  0.040 0.00 29.563 23.529 23.510 23.401 23.057 22.801 22.727 22.756 22.585 22.043  0.028 
 3  10.07 -1.43  0.30827 -1.637 3.629  5.027 12.10  0.040 0.74 20.489 18.024 18.009 17.969 17.964 17.960 17.951 17.938 17.931 17.928  0.308 
 3  10.07 -1.43  0.07082 -4.326 3.212  5.406 12.30  0.040 0.00 27.884 22.892 22.729 22.684 22.513 22.425 22.379 22.382 22.308 21.737  0.071 
 3  10.07 -1.43  0.05840 -5.171 3.010  5.360 12.70  0.040 0.00 30.397 24.492 24.471 24.323 24.004 23.782 23.724 23.750 23.551 22.906  0.058 
 3  10.07 -1.43  0.73636 -0.178 3.780  4.551 14.10  0.040 0.00 19.316 17.986 17.978 17.971 17.968 17.968 17.964 17.957 17.952 17.949  0.736 
 3  10.07 -1.43  0.36011 -1.507 3.637  4.996 14.40  0.040 0.00 22.938 20.551 20.525 20.500 20.497 20.495 20.489 20.480 20.475 20.473  0.360 
 3  10.07 -1.43  0.41573 -1.363 3.646  4.949 14.50  0.040 0.00 22.678 20.348 20.320 20.302 20.300 20.299 20.294 20.287 20.283 20.281  0.416 
 3  10.07 -1.43  0.03969 -4.781 3.072  5.052 14.60  0.040 0.00 31.322 25.609 25.508 25.519 25.268 25.057 25.011 25.060 25.028 24.886  0.040 
 3  10.07 -1.43  0.03079 -5.083 2.989  4.911 14.80  0.040 0.94 31.563 25.556 25.532 25.423 25.085 24.840 24.770 24.795 24.607 24.008  0.031 
 3  10.07 -1.43  0.09015 -3.207 3.466  5.411 15.00  0.040 0.00 27.787 24.620 24.514 24.333 24.306 24.261 24.217 24.204 24.215 24.171  0.090 
 3  10.07 -1.43  0.01331 -4.399 3.099  4.301 15.40  0.040 0.00 31.168 25.498 25.336 25.485 25.267 25.076 25.039 25.061 24.981 24.621  0.013 
 3  10.07 -1.43  0.30688 -1.641 3.629  5.028 15.70  0.040 0.00 24.572 22.133 22.109 22.077 22.073 22.071 22.063 22.053 22.047 22.045  0.307 
 3  10.07 -1.43  0.20910 -1.970 3.610  5.113 16.50  0.040 0.00 26.195 23.665 23.671 23.610 23.602 23.595 23.581 23.564 23.553 23.547  0.209 
 3  10.07 -1.43  0.80983  0.245 3.814  4.305 17.20  0.040 0.00 21.358 20.285 20.279 20.272 20.269 20.269 20.265 20.259 20.254 20.252  0.810 
 3  10.07 -1.41  0.08427 -3.591 3.391  5.466 12.90  0.040 0.00 26.646 23.062 22.967 22.666 22.625 22.611 22.558 22.454 22.536 22.056  0.084 
 3  10.07 -1.41  0.19605 -2.035 3.604  5.126 13.30  0.040 0.00 23.158 20.604 20.621 20.549 20.541 20.531 20.515 20.496 20.483 20.475  0.196 
 3  10.07 -1.41  0.08947 -3.248 3.458  5.417 13.40  0.040 0.79 26.206 22.710 22.582 22.437 22.363 22.301 22.255 22.246 22.228 21.978  0.089 
 3  10.07 -1.41  0.19372 -2.051 3.602  5.129 14.20  0.040 0.79 23.663 21.021 21.029 20.952 20.946 20.932 20.911 20.893 20.882 20.867  0.194 
 3  10.07 -1.41  0.34843 -1.540 3.634  5.004 14.50  0.040 0.00 23.119 20.716 20.691 20.664 20.660 20.658 20.652 20.642 20.637 20.635  0.348 
 3  10.07 -1.41  0.52407 -1.033 3.673  4.829 14.90  0.040 0.00 22.251 20.121 20.095 20.089 20.086 20.087 20.084 20.078 20.074 20.071  0.524 
 3  10.07 -1.41  0.09733 -2.998 3.497  5.360 15.00  0.040 0.00 27.265 24.173 24.099 23.963 23.956 23.923 23.886 23.882 23.891 23.852  0.097 
 3  10.07 -1.41  0.15414 -2.347 3.567  5.187 15.10  0.040 0.00 25.738 22.958 22.947 22.866 22.865 22.844 22.818 22.803 22.793 22.769  0.154 
 3  10.07 -1.41  0.40373 -1.399 3.643  4.959 15.50  0.040 0.00 23.767 21.417 21.389 21.369 21.366 21.365 21.360 21.352 21.348 21.346  0.404 
 3  10.07 -1.41  0.10266 -2.877 3.514  5.329 15.80  0.040 0.76 27.661 24.470 24.390 24.244 24.225 24.204 24.157 24.133 24.145 23.953  0.103 
 3  10.07 -1.41  0.26449 -1.766 3.621  5.057 16.20  0.040 0.00 25.386 22.904 22.890 22.847 22.842 22.838 22.828 22.815 22.808 22.805  0.264 
 3  10.07 -1.41  0.86459  0.266 3.815  4.288 17.60  0.040 0.94 21.687 20.636 20.630 20.623 20.620 20.620 20.616 20.610 20.606 20.603  0.813 
 3  10.07 -1.41  0.39846 -1.413 3.642  4.964 17.70  0.040 0.75 25.515 23.125 23.099 23.073 23.070 23.068 23.062 23.053 23.047 23.045  0.398 
 3  10.07 -1.39  0.07613 -3.986 3.292  5.421 13.20  0.040 0.00 27.936 23.605 23.441 23.198 23.114 23.120 23.037 22.962 22.969 22.439  0.076 
 3  10.07 -1.39  0.05479 -4.810 3.064  5.040 13.30  0.040 0.71 29.735 23.928 23.860 23.807 23.523 23.306 23.252 23.287 23.166 22.730  0.039 
 3  10.07 -1.39  0.07527 -4.029 3.282  5.416 13.80  0.040 0.82 28.543 23.898 23.761 23.555 23.422 23.371 23.298 23.253 23.208 22.663  0.075 
 3  10.07 -1.39  0.04397 -5.000 3.029  5.141 14.00  0.040 0.00 31.270 25.407 25.359 25.274 24.980 24.767 24.712 24.734 24.555 23.934  0.044 
 3  10.07 -1.39  0.08683 -3.426 3.424  5.447 14.20  0.040 0.00 27.536 24.119 24.062 23.783 23.761 23.732 23.702 23.596 23.680 23.205  0.087 
 3  10.07 -1.39  0.05745 -5.182 3.006  5.348 14.60  0.040 0.00 32.325 26.407 26.388 26.237 25.913 25.689 25.630 25.656 25.455 24.808  0.057 
 3  10.07 -1.39  0.01061 -4.771 3.009  4.216 14.90  0.040 0.00 31.597 25.589 25.502 25.532 25.249 25.028 24.955 24.975 24.898 24.618  0.011 
 3  10.07 -1.39  0.27714 -1.732 3.622  5.048 15.20  0.040 0.00 24.301 21.825 21.808 21.768 21.763 21.759 21.750 21.738 21.731 21.728  0.277 
 3  10.07 -1.39  0.48315 -1.172 3.659  4.875 17.80  0.040 0.97 24.798 22.550 22.521 22.510 22.508 22.508 22.504 22.498 22.494 22.491  0.483 
 3  10.07 -1.39  0.28501 -1.709 3.624  5.042 18.90  0.040 0.00 27.942 25.472 25.453 25.415 25.411 25.407 25.398 25.386 25.380 25.377  0.285 
 3  10.07 -1.35  0.01601 -4.661 3.051  4.452 11.50  0.040 0.00 27.922 22.066 21.938 22.039 21.786 21.585 21.529 21.541 21.423 20.983  0.016 
 3  10.07 -1.35  0.45111 -1.274 3.649  4.909 13.40  0.040 0.00 21.356 19.051 19.021 19.006 19.004 19.004 19.000 18.993 18.989 18.987  0.451 
 3  10.07 -1.35  0.15475 -2.350 3.565  5.184 14.80  0.040 0.88 24.881 22.043 22.021 21.947 21.951 21.927 21.898 21.888 21.882 21.853  0.155 
 3  10.07 -1.35  0.22843 -1.906 3.611  5.091 15.20  0.040 0.00 24.734 22.212 22.217 22.157 22.149 22.142 22.129 22.112 22.101 22.095  0.228 
 3  10.07 -1.35  0.33729 -1.577 3.630  5.010 16.20  0.040 0.87 24.295 21.848 21.827 21.792 21.788 21.785 21.776 21.765 21.759 21.757  0.337 
 3  10.07 -1.35  0.20716 -1.990 3.606  5.114 16.80  0.040 0.91 25.907 23.342 23.360 23.286 23.278 23.268 23.251 23.231 23.218 23.209  0.207 
 3  10.07 -1.35  0.37436 -1.482 3.636  4.982 17.10  0.040 0.00 25.574 23.181 23.155 23.129 23.126 23.124 23.117 23.108 23.103 23.101  0.374 
 3  10.07 -1.33  0.06700 -4.640 3.138  5.404 11.20  0.040 0.00 27.570 22.160 22.012 22.061 21.850 21.674 21.651 21.683 21.573 21.044  0.067 
 3  10.07 -1.33  0.04381 -4.991 3.030  5.138 12.40  0.040 0.00 29.647 23.790 23.740 23.658 23.366 23.155 23.100 23.122 22.947 22.335  0.044 
 3  10.07 -1.33  0.13808 -2.501 3.550  5.224 13.00  0.040 0.00 24.023 21.124 21.089 21.023 21.033 21.006 20.975 20.971 20.968 20.935  0.138 
 3  10.07 -1.33  0.02679 -5.120 2.973  4.823 13.10  0.040 0.00 30.669 24.627 24.610 24.502 24.156 23.898 23.823 23.853 23.688 23.166  0.027 
 3  10.07 -1.33  0.09201 -3.157 3.472  5.392 13.50  0.040 0.76 26.107 22.689 22.580 22.451 22.390 22.323 22.284 22.285 22.266 22.045  0.092 
 3  10.07 -1.33  0.78649  0.090 3.802  4.398 14.00  0.040 0.00 18.545 17.379 17.372 17.365 17.362 17.363 17.359 17.352 17.348 17.345  0.786 
 3  10.07 -1.33  0.23511 -1.882 3.611  5.084 14.10  0.040 0.78 23.094 20.534 20.543 20.475 20.468 20.458 20.442 20.423 20.412 20.403  0.235 
 3  10.07 -1.33  0.01451 -4.366 3.104  4.278 14.30  0.040 0.89 29.387 23.694 23.529 23.686 23.465 23.272 23.232 23.257 23.192 22.886  0.013 
 3  10.07 -1.33  0.15521 -2.349 3.565  5.183 14.90  0.040 0.87 24.996 22.154 22.131 22.057 22.061 22.036 22.007 21.998 21.992 21.963  0.155 
 3  10.07 -1.33  0.25224 -1.817 3.615  5.064 15.00  0.040 0.00 24.312 21.810 21.806 21.754 21.748 21.741 21.730 21.714 21.705 21.700  0.252 
 3  10.07 -1.33  0.92610 -0.379 3.756  4.628 15.20  0.040 0.75 20.916 19.401 19.393 19.386 19.383 19.382 19.378 19.372 19.367 19.364  0.692 
 3  10.07 -1.33  0.12572 -2.618 3.539  5.257 15.30  0.040 0.92 25.979 23.016 22.974 22.891 22.899 22.870 22.837 22.834 22.835 22.799  0.126 
 3  10.07 -1.33  0.37423 -1.485 3.635  4.981 15.60  0.040 0.78 23.560 21.132 21.111 21.078 21.074 21.071 21.064 21.053 21.047 21.045  0.374 
 3  10.07 -1.33  0.15263 -2.369 3.562  5.186 16.00  0.040 0.00 26.692 23.881 23.865 23.789 23.790 23.767 23.740 23.727 23.719 23.692  0.153 
 3  10.07 -1.33  0.09762 -2.996 3.496  5.354 16.30  0.040 0.00 28.561 25.457 25.387 25.249 25.244 25.209 25.170 25.168 25.174 25.136  0.098 
 3  10.07 -1.33  0.10746 -2.807 3.520  5.304 16.60  0.040 0.86 27.988 24.919 24.854 24.727 24.723 24.687 24.649 24.645 24.651 24.612  0.107 
 3  10.07 -1.31  0.12169 -2.658 3.535  5.266 12.10  0.040 0.00 23.515 20.551 20.510 20.426 20.435 20.405 20.372 20.369 20.369 20.333  0.122 
 3  10.07 -1.31  0.16909 -2.244 3.577  5.163 14.60  0.040 0.00 24.980 22.267 22.271 22.185 22.178 22.160 22.135 22.115 22.101 22.082  0.169 
 3  10.07 -1.31  0.10353 -2.873 3.512  5.321 15.30  0.040 0.00 27.253 24.201 24.146 24.032 24.035 24.002 23.966 23.964 23.968 23.930  0.104 
 3  10.07 -1.31  0.10850 -2.793 3.522  5.298 15.50  0.040 0.00 27.251 24.233 24.185 24.086 24.092 24.060 24.025 24.024 24.026 23.989  0.108 
 3  10.07 -1.31  0.20065 -2.021 3.603  5.119 15.70  0.040 1.00 24.775 22.221 22.241 22.167 22.158 22.149 22.132 22.111 22.098 22.090  0.201 
 3  10.07 -1.31  0.17158 -2.225 3.579  5.159 16.20  0.040 0.89 25.948 23.199 23.194 23.114 23.110 23.090 23.065 23.048 23.037 23.014  0.172 
 3  10.07 -1.31  0.63235 -0.625 3.723  4.704 16.60  0.040 0.00 22.933 21.172 21.157 21.152 21.149 21.149 21.145 21.139 21.135 21.132  0.632 
 3  10.07 -1.31  0.84435  0.636 3.762  3.724 17.30  0.040 0.92 20.235 18.818 18.809 18.802 18.799 18.798 18.794 18.787 18.783 18.780  0.844 
 3  10.07 -1.31  0.21530 -1.964 3.606  5.105 17.70  0.040 0.00 27.379 24.839 24.854 24.785 24.777 24.768 24.753 24.734 24.722 24.714  0.215 
 3  10.07 -1.31  0.13997 -2.486 3.551  5.218 17.80  0.040 0.00 28.785 25.891 25.858 25.792 25.801 25.774 25.743 25.738 25.735 25.702  0.140 
 3  10.07 -1.29  0.31529 -1.642 3.624  5.021 11.60  0.040 0.00 20.474 18.010 17.991 17.953 17.949 17.945 17.936 17.924 17.918 17.916  0.315 
 3  10.07 -1.29  0.13078 -2.575 3.542  5.243 12.80  0.040 0.77 23.602 20.622 20.578 20.486 20.492 20.462 20.428 20.425 20.425 20.389  0.131 
 3  10.07 -1.29  0.05231 -5.285 2.975  5.289 13.60  0.040 0.00 31.583 25.577 25.568 25.401 25.052 24.810 24.733 24.757 24.538 23.880  0.052 
 3  10.07 -1.29  0.17797 -2.178 3.584  5.148 14.20  0.040 0.00 24.414 21.748 21.759 21.675 21.667 21.652 21.629 21.608 21.595 21.578  0.178 
 3  10.07 -1.29  0.15150 -2.382 3.560  5.187 14.70  0.040 0.00 25.426 22.598 22.579 22.505 22.508 22.484 22.455 22.444 22.437 22.409  0.151 
 3  10.07 -1.29  0.32700 -1.612 3.626  5.015 14.80  0.040 0.00 23.601 21.146 21.125 21.089 21.085 21.082 21.074 21.062 21.056 21.054  0.327 
 3  10.07 -1.29  0.09483 -3.079 3.483  5.371 15.00  0.040 0.00 27.467 24.320 24.241 24.083 24.072 24.032 23.990 23.986 23.994 23.954  0.095 
 3  10.07 -1.29  0.22441 -1.931 3.607  5.096 15.10  0.040 0.00 24.698 22.164 22.176 22.110 22.102 22.093 22.078 22.060 22.048 22.041  0.224 
 3  10.07 -1.29  0.18650 -2.116 3.591  5.135 16.00  0.040 0.96 25.371 22.732 22.747 22.665 22.656 22.642 22.621 22.600 22.586 22.571  0.186 
 3  10.07 -1.29  0.43095 -1.337 3.643  4.926 16.40  0.040 0.00 24.512 22.167 22.139 22.119 22.116 22.115 22.110 22.102 22.097 22.095  0.431 
 3  10.07 -1.27  0.02225 -5.133 2.961  4.708 13.10  0.040 0.00 30.703 24.617 24.608 24.508 24.153 23.879 23.796 23.837 23.720 23.353  0.022 
 3  10.07 -1.27  0.04691 -5.171 2.994  5.202 13.40  0.040 0.00 31.096 25.138 25.119 24.975 24.642 24.409 24.345 24.370 24.164 23.513  0.047 
 3  10.07 -1.27  0.07678 -3.944 3.302  5.420 14.00  0.040 0.00 28.631 24.383 24.222 23.972 23.891 23.897 23.815 23.736 23.749 23.223  0.077 
 3  10.07 -1.27  0.09010 -3.213 3.462  5.401 14.90  0.040 0.87 27.486 24.058 23.942 23.728 23.685 23.658 23.598 23.561 23.578 23.330  0.090 
 3  10.07 -1.27  0.59061 -0.798 3.698  4.747 15.10  0.040 0.00 21.865 19.923 19.902 19.897 19.894 19.894 19.891 19.885 19.881 19.878  0.591 
 3  10.07 -1.27  0.68727 -0.401 3.753  4.634 15.30  0.040 0.00 21.072 19.531 19.521 19.515 19.512 19.511 19.507 19.501 19.496 19.493  0.687 
 3  10.07 -1.27  0.06879 -4.509 3.170  5.409 15.50  0.040 0.00 31.542 26.294 26.139 26.172 25.972 25.821 25.800 25.828 25.727 25.160  0.069 
 3  10.07 -1.25  0.51491 -1.082 3.663  4.831 13.10  0.040 0.00 20.575 18.379 18.349 18.340 18.338 18.338 18.334 18.328 18.324 18.321  0.515 
 3  10.07 -1.25  0.06713 -4.630 3.141  5.404 13.40  0.040 0.00 29.745 24.347 24.198 24.247 24.036 23.862 23.839 23.872 23.764 23.242  0.067 
 3  10.07 -1.25  0.15449 -2.365 3.561  5.181 14.00  0.040 0.00 24.683 21.861 21.844 21.769 21.772 21.748 21.719 21.708 21.700 21.671  0.154 
 3  10.07 -1.25  0.04612 -5.125 3.003  5.186 14.20  0.040 0.00 31.783 25.849 25.824 25.691 25.368 25.140 25.080 25.104 24.905 24.257  0.046 
 3  10.07 -1.25  0.27423 -1.761 3.616  5.049 14.40  0.040 0.80 23.041 20.527 20.531 20.472 20.465 20.458 20.444 20.427 20.417 20.411  0.274 
 3  10.07 -1.25  0.13260 -2.564 3.542  5.236 14.50  0.040 0.95 25.002 22.054 22.017 21.939 21.948 21.918 21.885 21.882 21.880 21.845  0.133 
 3  10.07 -1.25  0.12666 -2.619 3.536  5.251 16.00  0.040 0.00 27.318 24.360 24.322 24.241 24.250 24.219 24.186 24.183 24.182 24.146  0.127 
 3  10.07 -1.25  0.28259 -1.736 3.618  5.043 16.50  0.040 0.77 25.107 22.597 22.599 22.542 22.535 22.528 22.515 22.498 22.488 22.483  0.283 
 3  10.07 -1.25  0.43723 -1.322 3.643  4.918 17.00  0.040 0.00 25.075 22.732 22.704 22.684 22.681 22.680 22.675 22.667 22.662 22.660  0.437 
 3  10.07 -1.21  0.04335 -4.964 3.036  5.129 13.70  0.040 0.00 30.881 25.040 24.985 24.914 24.628 24.418 24.364 24.388 24.223 23.639  0.043 
 3  10.07 -1.21  0.27408 -1.764 3.616  5.048 13.90  0.040 0.00 23.081 20.584 20.581 20.529 20.522 20.516 20.504 20.488 20.479 20.474  0.274 
 3  10.07 -1.21  0.17249 -2.229 3.576  5.154 14.40  0.040 0.88 24.179 21.405 21.398 21.319 21.317 21.295 21.268 21.252 21.242 21.217  0.172 
 3  10.07 -1.21  0.02383 -5.129 2.965  4.749 14.80  0.040 0.00 32.391 26.321 26.309 26.206 25.854 25.586 25.506 25.542 25.406 24.977  0.024 
 3  10.07 -1.21  0.18080 -2.164 3.584  5.141 15.70  0.040 0.00 25.880 23.216 23.228 23.144 23.136 23.120 23.098 23.076 23.063 23.046  0.181 
 3  10.07 -1.21  0.22132 -1.950 3.605  5.098 15.90  0.040 0.00 25.544 23.002 23.021 22.950 22.941 22.932 22.916 22.895 22.883 22.875  0.221 
 3  10.07 -1.21  0.15121 -2.397 3.556  5.184 16.00  0.040 0.00 26.762 23.905 23.882 23.812 23.818 23.792 23.762 23.753 23.747 23.715  0.151 
 3  10.07 -1.21  0.52469 -1.052 3.666  4.819 19.10  0.040 0.00 26.500 24.322 24.293 24.285 24.282 24.282 24.278 24.272 24.268 24.265  0.525 
 3  10.07 -1.19  0.05258 -5.084 3.012  5.171 12.50  0.040 0.86 29.442 23.496 23.473 23.335 23.007 22.777 22.711 22.735 22.531 21.881  0.045 
 3  10.07 -1.19  0.01719 -4.401 3.098  4.303 14.20  0.040 0.78 29.610 23.858 23.722 23.826 23.584 23.387 23.340 23.355 23.235 22.753  0.013 
 3  10.07 -1.19  0.01594 -4.410 3.097  4.309 14.30  0.040 0.84 29.604 23.858 23.708 23.842 23.610 23.414 23.368 23.388 23.299 22.931  0.013 
 3  10.07 -1.19  0.11786 -2.710 3.526  5.270 14.40  0.040 0.00 25.946 22.939 22.900 22.807 22.817 22.783 22.747 22.746 22.745 22.707  0.118 
 3  10.07 -1.19  0.09998 -2.946 3.500  5.330 14.60  0.040 0.79 26.597 23.341 23.263 23.096 23.076 23.052 23.001 22.974 22.988 22.789  0.100 
 3  10.07 -1.19  0.14617 -2.445 3.550  5.196 15.40  0.040 0.00 26.283 23.387 23.358 23.292 23.302 23.273 23.242 23.236 23.232 23.198  0.146 
 3  10.07 -1.19  0.20163 -2.028 3.600  5.116 16.20  0.040 0.96 25.352 22.772 22.796 22.717 22.707 22.695 22.676 22.654 22.640 22.629  0.202 
 3  10.07 -1.19  0.27220 -1.771 3.615  5.049 16.60  0.040 0.00 25.798 23.299 23.298 23.244 23.237 23.231 23.219 23.203 23.193 23.188  0.272 
 3  10.07 -1.17  0.03480 -4.947 3.026  4.978 12.60  0.040 0.00 29.737 23.856 23.801 23.739 23.446 23.233 23.176 23.194 23.014 22.381  0.035 
 3  10.07 -1.17  0.02456 -5.126 2.967  4.768 13.30  0.040 0.00 30.886 24.823 24.809 24.705 24.354 24.089 24.010 24.044 23.900 23.446  0.025 
 3  10.07 -1.17  0.09161 -3.179 3.465  5.384 13.50  0.040 0.00 26.216 23.002 22.915 22.731 22.713 22.666 22.620 22.615 22.622 22.581  0.092 
 3  10.07 -1.17  0.10987 -2.789 3.518  5.286 14.40  0.040 0.00 26.142 23.103 23.060 22.956 22.963 22.929 22.891 22.890 22.890 22.852  0.110 
 3  10.07 -1.17  0.48897 -1.177 3.653  4.861 14.60  0.040 0.00 22.312 20.039 20.008 19.995 19.993 19.993 19.989 19.982 19.978 19.975  0.489 
 3  10.07 -1.17  0.39245 -1.446 3.633  4.956 15.10  0.040 0.00 23.486 21.081 21.057 21.028 21.024 21.022 21.014 21.004 20.999 20.996  0.392 
 3  10.07 -1.17  0.24427 -1.862 3.609  5.071 15.20  0.040 0.98 23.902 21.378 21.389 21.325 21.316 21.308 21.293 21.275 21.263 21.256  0.244 
 3  10.07 -1.17  0.17277 -2.232 3.575  5.153 15.60  0.040 0.00 25.950 23.228 23.232 23.146 23.139 23.120 23.094 23.074 23.060 23.039  0.173 
 3  10.07 -1.17  0.10368 -2.888 3.506  5.313 15.90  0.040 0.00 27.891 24.807 24.756 24.635 24.639 24.603 24.564 24.562 24.564 24.526  0.104 
 3  10.07 -1.17  0.14612 -2.449 3.549  5.195 16.30  0.040 0.00 27.192 24.290 24.260 24.194 24.205 24.175 24.144 24.138 24.134 24.099  0.146 
 3  10.07 -1.13  0.02715 -5.119 2.974  4.831 11.20  0.040 0.00 28.766 22.728 22.710 22.602 22.256 22.000 21.925 21.954 21.786 21.255  0.027 
 3  10.07 -1.13  0.08784 -3.354 3.433  5.414 12.60  0.040 0.00 25.754 22.388 22.318 22.065 22.041 22.006 21.970 21.895 21.953 21.616  0.088 
 3  10.07 -1.13  0.18375 -2.149 3.584  5.135 13.50  0.040 0.00 23.644 20.983 20.997 20.914 20.905 20.889 20.866 20.845 20.831 20.814  0.184 
 3  10.07 -1.13  0.68142 -0.459 3.741  4.641 13.60  0.040 0.00 19.517 17.888 17.876 17.869 17.867 17.867 17.863 17.857 17.853 17.850  0.681 
 3  10.07 -1.13  0.17049 -2.255 3.571  5.155 14.30  0.040 0.00 24.707 21.960 21.959 21.877 21.872 21.851 21.824 21.806 21.793 21.770  0.170 
 3  10.07 -1.13  0.02310 -5.038 2.975  4.605 14.40  0.040 0.83 31.122 25.053 25.037 24.948 24.605 24.340 24.261 24.297 24.179 23.793  0.019 
 3  10.07 -1.13  0.09677 -3.041 3.484  5.348 14.80  0.040 0.91 26.715 23.492 23.421 23.235 23.222 23.180 23.138 23.116 23.136 23.012  0.097 
 3  10.07 -1.13  0.19467 -2.075 3.594  5.123 15.90  0.040 0.00 25.858 23.258 23.280 23.200 23.190 23.177 23.157 23.135 23.121 23.108  0.195 
 3  10.07 -1.13  0.26488 -1.797 3.612  5.054 16.00  0.040 0.00 25.263 22.756 22.760 22.702 22.695 22.687 22.674 22.657 22.646 22.640  0.265 
 3  10.07 -1.13  0.10922 -2.805 3.515  5.287 16.40  0.040 0.00 28.182 25.129 25.086 24.978 24.985 24.949 24.911 24.909 24.909 24.871  0.109 
 3  10.07 -1.11  0.02521 -5.124 2.969  4.784 12.30  0.040 0.92 29.136 23.069 23.056 22.953 22.602 22.335 22.255 22.291 22.151 21.712  0.025 
 3  10.07 -1.11  0.10747 -2.836 3.511  5.294 13.10  0.040 0.00 24.959 21.888 21.843 21.729 21.736 21.699 21.660 21.659 21.658 21.620  0.107 
 3  10.07 -1.11  0.19073 -2.104 3.590  5.127 13.60  0.040 0.00 23.629 21.005 21.023 20.942 20.933 20.919 20.897 20.875 20.861 20.846  0.191 
 3  10.07 -1.11  0.85527  0.578 3.758  3.771 14.70  0.040 0.96 17.619 16.214 16.204 16.197 16.194 16.194 16.190 16.184 16.180 16.177  0.855 
 3  10.07 -1.11  0.52692 -1.057 3.663  4.814 15.50  0.040 0.00 22.912 20.716 20.686 20.677 20.674 20.674 20.670 20.663 20.659 20.657  0.527 
 3  10.07 -1.11  0.41933 -1.380 3.636  4.931 16.10  0.040 0.00 24.319 21.938 21.913 21.886 21.883 21.880 21.874 21.864 21.859 21.856  0.419 
 3  10.07 -1.11  0.28329 -1.743 3.615  5.040 16.30  0.040 0.00 25.426 22.932 22.931 22.878 22.871 22.865 22.852 22.836 22.827 22.822  0.283 
 3  10.07 -1.09  0.05944 -5.159 3.014  5.373 12.90  0.040 0.00 30.567 24.675 24.652 24.508 24.193 23.974 23.917 23.943 23.747 23.103  0.059 
 3  10.07 -1.09  0.10288 -2.912 3.501  5.312 13.40  0.040 0.00 25.449 22.338 22.289 22.162 22.165 22.127 22.087 22.086 22.087 22.048  0.103 
 3  10.07 -1.09  0.01248 -4.330 3.110  4.251 13.80  0.040 0.90 28.906 23.200 23.048 23.178 22.951 22.760 22.715 22.735 22.652 22.280  0.012 
 3  10.07 -1.09  0.76749 -0.083 3.782  4.479 14.20  0.040 0.00 19.179 17.854 17.846 17.840 17.837 17.837 17.833 17.827 17.823 17.821  0.767 
 3  10.07 -1.09  0.17770 -2.202 3.577  5.143 14.70  0.040 0.00 24.974 22.268 22.274 22.189 22.182 22.163 22.138 22.117 22.103 22.082  0.178 
 3  10.07 -1.09  0.78996  0.034 3.791  4.412 15.00  0.040 0.00 19.684 18.431 18.424 18.418 18.415 18.415 18.411 18.405 18.401 18.399  0.790 
 3  10.07 -1.09  0.07684 -3.945 3.301  5.420 15.40  0.040 0.00 30.032 25.781 25.619 25.369 25.288 25.295 25.213 25.133 25.146 24.620  0.077 
 3  10.07 -1.09  0.16424 -2.310 3.563  5.163 16.90  0.040 0.00 27.446 24.642 24.632 24.556 24.557 24.533 24.504 24.490 24.479 24.452  0.164 
 3  10.07 -1.07  0.10651 -2.856 3.507  5.296 13.30  0.040 0.00 25.210 22.122 22.078 21.959 21.965 21.927 21.887 21.886 21.885 21.847  0.107 
 3  10.07 -1.07  0.21845 -1.971 3.601  5.098 14.70  0.040 0.00 24.396 21.846 21.873 21.796 21.785 21.775 21.757 21.735 21.720 21.711  0.218 
 3  10.07 -1.07  0.01954 -4.659 3.051  4.451 15.10  0.040 0.82 31.171 25.248 25.155 25.198 24.914 24.688 24.623 24.646 24.538 24.145  0.016 
 3  10.07 -1.07  0.37510 -1.500 3.629  4.972 15.60  0.040 0.00 24.120 21.690 21.669 21.635 21.631 21.627 21.619 21.608 21.601 21.599  0.375 
