#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   F560W  F770W  F1000W F1130W F1280W F1500W F1800W F2100W F2550W   Mact
 3  10.07 -1.85  0.28206 -1.670 3.636  5.048 16.80  0.040 0.73 25.283 22.841 22.819 22.787 22.783 22.780 22.774 22.764 22.758 22.756  0.282 
 3  10.07 -1.85  0.19811 -1.984 3.616  5.129 16.90  0.040 0.83 26.138 23.571 23.569 23.508 23.501 23.494 23.480 23.464 23.455 23.448  0.198 
 3  10.07 -1.85  0.43627 -1.279 3.660  4.942 17.00  0.040 0.77 24.485 22.202 22.174 22.160 22.158 22.158 22.155 22.149 22.145 22.144  0.436 
 3  10.07 -1.85  0.78486  0.193 3.816  4.348 17.20  0.040 0.00 21.486 20.429 20.423 20.416 20.413 20.412 20.408 20.401 20.396 20.392  0.785 
 3  10.07 -1.85  0.17278 -2.163 3.597  5.173 17.30  0.040 0.79 27.026 24.358 24.362 24.283 24.277 24.264 24.244 24.226 24.216 24.202  0.173 
 3  10.07 -1.85  0.47581 -1.163 3.668  4.898 17.80  0.040 0.00 25.477 23.298 23.273 23.265 23.263 23.264 23.261 23.256 23.253 23.250  0.476 
 3  10.07 -1.85  0.23812 -1.812 3.627  5.082 18.80  0.040 0.00 28.100 25.636 25.611 25.579 25.575 25.573 25.566 25.556 25.551 25.549  0.238 
 3  10.07 -1.83  0.60199 -0.704 3.723  4.759 10.20  0.040 0.00 16.731 14.956 14.946 14.941 14.938 14.938 14.934 14.928 14.923 14.920  0.602 
 3  10.07 -1.83  0.27462 -1.692 3.635  5.052 11.00  0.040 0.71 19.576 17.122 17.103 17.067 17.063 17.060 17.052 17.041 17.035 17.032  0.275 
 3  10.07 -1.83  0.09068 -3.181 3.478  5.435 12.00  0.040 0.00 24.724 21.596 21.495 21.329 21.306 21.266 21.226 21.216 21.230 21.187  0.091 
 3  10.07 -1.83  0.02483 -5.126 2.968  4.775 12.10  0.040 0.00 29.684 23.623 23.609 23.504 23.155 22.890 22.812 22.845 22.698 22.235  0.025 
 3  10.07 -1.83  0.34245 -1.513 3.645  5.013 12.20  0.040 0.00 20.753 18.408 18.380 18.362 18.360 18.359 18.355 18.348 18.344 18.343  0.342 
 3  10.07 -1.83  0.01686 -4.331 3.110  4.252 12.50  0.040 0.74 27.756 22.058 21.922 22.019 21.786 21.596 21.552 21.563 21.432 20.900  0.012 
 3  10.07 -1.83  0.22884 -1.851 3.625  5.094 12.60  0.040 0.00 21.997 19.518 19.494 19.460 19.455 19.453 19.446 19.435 19.430 19.428  0.229 
 3  10.07 -1.83  0.01138 -4.506 3.069  4.220 12.70  0.040 0.00 28.734 22.915 22.748 22.924 22.689 22.484 22.430 22.466 22.452 22.374  0.011 
 3  10.07 -1.83  0.08104 -3.834 3.338  5.480 12.90  0.040 0.00 27.256 23.306 23.165 22.885 22.814 22.821 22.742 22.654 22.702 22.199  0.081 
 3  10.07 -1.83  0.01313 -4.384 3.101  4.291 13.00  0.040 0.00 28.730 23.074 22.914 23.058 22.841 22.652 22.615 22.636 22.549 22.158  0.013 
 3  10.07 -1.83  0.12595 -2.555 3.559  5.274 13.20  0.040 0.00 24.357 21.517 21.490 21.416 21.419 21.397 21.371 21.361 21.357 21.330  0.126 
 3  10.07 -1.83  0.13884 -2.432 3.570  5.238 13.30  0.040 0.91 23.540 20.739 20.722 20.642 20.642 20.622 20.596 20.583 20.576 20.552  0.139 
 3  10.07 -1.83  0.03242 -5.028 3.004  4.939 13.40  0.040 0.00 30.739 24.791 24.753 24.657 24.340 24.112 24.051 24.070 23.876 23.229  0.032 
 3  10.07 -1.83  0.06610 -4.706 3.123  5.401 13.50  0.040 0.00 30.034 24.547 24.410 24.454 24.235 24.055 24.028 24.056 23.933 23.376  0.066 
 3  10.07 -1.83  0.05977 -5.155 3.015  5.377 13.60  0.040 0.00 31.258 25.370 25.346 25.203 24.890 24.671 24.614 24.641 24.445 23.803  0.060 
 3  10.07 -1.83  0.10880 -2.727 3.543  5.318 13.60  0.040 0.00 25.187 22.262 22.216 22.141 22.148 22.123 22.094 22.090 22.092 22.059  0.109 
 3  10.07 -1.83  0.03645 -4.891 3.042  5.004 13.70  0.040 0.72 30.195 24.280 24.232 24.166 23.858 23.627 23.564 23.590 23.436 22.912  0.036 
 3  10.07 -1.83  0.06175 -5.024 3.047  5.387 13.80  0.040 0.00 31.130 25.341 25.292 25.193 24.914 24.711 24.660 24.690 24.536 23.981  0.062 
 3  10.07 -1.83  0.07893 -3.918 3.316  5.461 13.90  0.040 0.00 28.464 24.332 24.177 23.915 23.837 23.845 23.763 23.682 23.707 23.190  0.079 
 3  10.07 -1.83  0.35352 -1.486 3.647  5.007 13.90  0.040 0.00 22.386 20.052 20.023 20.007 20.005 20.004 20.000 19.994 19.990 19.989  0.354 
 3  10.07 -1.83  0.10826 -2.736 3.542  5.321 14.00  0.040 0.00 25.610 22.680 22.633 22.558 22.564 22.539 22.510 22.506 22.508 22.476  0.108 
 3  10.07 -1.83  0.04621 -5.130 3.002  5.188 14.00  0.040 0.00 31.596 25.659 25.634 25.500 25.175 24.947 24.887 24.911 24.711 24.063  0.046 
 3  10.07 -1.83  0.04205 -4.889 3.051  5.101 14.10  0.040 0.00 31.093 25.300 25.228 25.189 24.919 24.714 24.664 24.691 24.559 24.069  0.042 
 3  10.07 -1.83  0.69962 -0.289 3.773  4.610 14.10  0.040 0.00 19.592 18.210 18.203 18.195 18.192 18.192 18.187 18.179 18.174 18.170  0.700 
 3  10.07 -1.83  0.05300 -5.231 2.982  5.223 14.20  0.040 0.90 31.337 25.347 25.334 25.175 24.831 24.591 24.519 24.543 24.329 23.673  0.048 
 3  10.07 -1.83  0.10961 -2.713 3.544  5.314 14.20  0.040 0.00 25.752 22.834 22.789 22.717 22.723 22.699 22.670 22.666 22.667 22.635  0.110 
 3  10.07 -1.83  0.31546 -1.580 3.641  5.028 14.30  0.040 0.00 23.020 20.649 20.622 20.601 20.598 20.597 20.592 20.585 20.580 20.579  0.315 
 3  10.07 -1.83  0.06995 -4.424 3.190  5.413 14.30  0.040 0.00 30.130 25.000 24.841 24.845 24.655 24.532 24.501 24.521 24.429 23.848  0.070 
 3  10.07 -1.83  0.04964 -5.329 2.962  5.256 14.40  0.040 0.00 32.493 26.451 26.446 26.275 25.913 25.663 25.577 25.600 25.375 24.713  0.050 
 3  10.07 -1.83  0.44880 -1.243 3.662  4.927 14.50  0.040 0.00 22.378 20.152 20.126 20.115 20.114 20.114 20.111 20.106 20.102 20.100  0.449 
 3  10.07 -1.83  0.11268 -2.681 3.548  5.307 14.50  0.040 0.00 25.972 23.066 23.023 22.954 22.962 22.937 22.908 22.904 22.905 22.873  0.113 
 3  10.07 -1.83  0.24807 -1.771 3.630  5.068 14.60  0.040 0.00 23.796 21.350 21.325 21.294 21.290 21.288 21.282 21.272 21.267 21.265  0.248 
 3  10.07 -1.83  0.09815 -2.937 3.515  5.375 14.60  0.040 0.00 26.714 23.688 23.622 23.513 23.511 23.483 23.450 23.448 23.455 23.419  0.098 
 3  10.07 -1.83  0.05173 -4.851 3.053  5.022 14.60  0.040 0.73 31.169 25.314 25.255 25.189 24.894 24.675 24.614 24.641 24.484 23.951  0.038 
 3  10.07 -1.83  0.02207 -5.134 2.960  4.702 14.70  0.040 0.00 32.305 26.217 26.208 26.108 25.753 25.478 25.395 25.436 25.322 24.963  0.022 
 3  10.07 -1.83  0.28720 -1.655 3.637  5.044 14.70  0.040 0.00 23.609 21.207 21.181 21.156 21.153 21.152 21.146 21.138 21.133 21.132  0.287 
 3  10.07 -1.83  0.02425 -5.127 2.966  4.760 14.70  0.040 0.00 32.288 26.222 26.209 26.105 25.754 25.488 25.408 25.443 25.302 24.859  0.024 
 3  10.07 -1.83  0.01192 -4.318 3.111  4.221 14.80  0.040 0.00 30.364 24.760 24.604 24.729 24.518 24.337 24.303 24.318 24.208 23.719  0.012 
 3  10.07 -1.83  0.12474 -2.566 3.558  5.278 14.80  0.040 0.00 25.986 23.140 23.110 23.038 23.041 23.019 22.992 22.983 22.980 22.952  0.125 
 3  10.07 -1.83  0.66518 -0.440 3.755  4.669 14.90  0.040 0.00 20.770 19.250 19.243 19.236 19.233 19.232 19.228 19.220 19.215 19.211  0.665 
 3  10.07 -1.83  0.33304 -1.536 3.644  5.019 14.90  0.040 0.73 23.037 20.645 20.618 20.594 20.591 20.590 20.585 20.577 20.572 20.571  0.333 
 3  10.07 -1.83  0.03863 -4.817 3.062  5.037 14.90  0.040 0.78 31.265 25.418 25.354 25.307 25.015 24.790 24.732 24.765 24.638 24.192  0.039 
 3  10.07 -1.83  0.10008 -2.876 3.525  5.359 15.00  0.040 0.73 26.903 23.719 23.638 23.523 23.499 23.475 23.433 23.418 23.416 23.217  0.100 
 3  10.07 -1.83  0.34234 -1.513 3.645  5.013 15.00  0.040 0.00 23.553 21.209 21.180 21.163 21.160 21.160 21.156 21.149 21.145 21.144  0.342 
 3  10.07 -1.83  0.09914 -2.905 3.520  5.367 15.00  0.040 0.00 27.033 24.023 23.962 23.859 23.861 23.833 23.801 23.799 23.806 23.770  0.099 
 3  10.07 -1.83  0.48721 -1.129 3.671  4.885 15.10  0.040 0.00 22.693 20.534 20.509 20.502 20.500 20.501 20.499 20.494 20.490 20.488  0.487 
 3  10.07 -1.83  0.23771 -1.814 3.627  5.082 15.20  0.040 0.00 24.504 22.040 22.016 21.983 21.979 21.977 21.970 21.960 21.955 21.953  0.238 
 3  10.07 -1.83  0.01476 -4.520 3.078  4.386 15.30  0.040 0.00 31.370 25.588 25.416 25.601 25.371 25.170 25.121 25.157 25.140 25.046  0.015 
 3  10.07 -1.83  0.07630 -4.021 3.287  5.437 15.30  0.040 0.00 30.123 25.747 25.582 25.342 25.257 25.262 25.180 25.107 25.111 24.580  0.076 
 3  10.07 -1.83  0.57481 -0.811 3.708  4.787 15.40  0.040 0.00 22.198 20.313 20.300 20.295 20.292 20.293 20.290 20.284 20.280 20.276  0.575 
 3  10.07 -1.83  0.03595 -4.908 3.037  4.996 15.40  0.040 0.81 31.914 25.998 25.951 25.879 25.570 25.342 25.280 25.304 25.134 24.561  0.036 
 3  10.07 -1.83  0.75530 -0.003 3.801  4.471 15.50  0.040 0.00 20.279 19.113 19.106 19.099 19.096 19.095 19.091 19.083 19.079 19.075  0.755 
 3  10.07 -1.83  0.01303 -4.376 3.103  4.285 15.60  0.040 0.00 31.309 25.661 25.501 25.643 25.427 25.239 25.203 25.223 25.132 24.727  0.013 
 3  10.07 -1.83  0.10643 -2.767 3.538  5.330 15.60  0.040 0.00 27.288 24.344 24.294 24.214 24.220 24.195 24.165 24.161 24.165 24.131  0.106 
 3  10.07 -1.83  0.18991 -2.042 3.610  5.144 15.70  0.040 0.00 25.576 23.031 23.031 22.972 22.965 22.959 22.947 22.931 22.921 22.916  0.190 
 3  10.07 -1.83  0.07818 -3.947 3.308  5.454 15.80  0.040 0.00 30.437 26.237 26.078 25.823 25.743 25.750 25.668 25.589 25.608 25.085  0.078 
 3  10.07 -1.83  0.11472 -2.661 3.549  5.302 15.80  0.040 0.00 27.223 24.325 24.282 24.216 24.223 24.199 24.171 24.166 24.167 24.135  0.115 
 3  10.07 -1.83  0.07580 -4.040 3.282  5.433 15.80  0.040 0.00 30.671 26.250 26.083 25.847 25.760 25.765 25.683 25.611 25.612 25.080  0.076 
 3  10.07 -1.83  0.09182 -3.144 3.484  5.426 15.90  0.040 0.79 28.435 25.039 24.921 24.766 24.714 24.678 24.629 24.611 24.607 24.360  0.092 
 3  10.07 -1.83  0.56319 -0.859 3.702  4.800 15.90  0.040 0.00 22.817 20.883 20.868 20.864 20.861 20.862 20.859 20.853 20.849 20.846  0.563 
 3  10.07 -1.83  0.42123 -1.322 3.657  4.958 16.10  0.040 0.00 24.174 21.912 21.884 21.872 21.871 21.871 21.868 21.862 21.859 21.857  0.421 
 3  10.07 -1.83  0.01274 -4.352 3.107  4.267 16.20  0.040 0.00 31.849 26.224 26.066 26.199 25.985 25.800 25.766 25.783 25.683 25.237  0.013 
 3  10.07 -1.83  0.17830 -2.125 3.601  5.164 16.50  0.040 0.00 26.583 23.999 24.013 23.938 23.931 23.922 23.907 23.888 23.876 23.869  0.178 
 3  10.07 -1.83  0.29064 -1.646 3.637  5.042 16.50  0.040 0.86 24.764 22.347 22.321 22.295 22.291 22.290 22.284 22.275 22.270 22.269  0.291 
 3  10.07 -1.83  0.14365 -2.387 3.574  5.224 17.30  0.040 0.00 28.037 25.292 25.289 25.202 25.196 25.179 25.155 25.137 25.126 25.106  0.144 
 3  10.07 -1.83  0.12010 -2.610 3.554  5.289 17.40  0.040 0.97 27.991 25.109 25.070 25.003 25.009 24.986 24.958 24.952 24.951 24.921  0.120 
 3  10.07 -1.83  0.24566 -1.781 3.629  5.071 17.50  0.040 0.99 25.982 23.529 23.504 23.473 23.469 23.467 23.460 23.451 23.446 23.444  0.246 
 3  10.07 -1.83  0.14374 -2.386 3.574  5.224 17.70  0.040 0.00 28.435 25.691 25.688 25.600 25.594 25.577 25.554 25.535 25.524 25.505  0.144 
 3  10.07 -1.83  0.47542 -1.164 3.668  4.899 18.00  0.040 0.00 25.680 23.501 23.475 23.467 23.466 23.466 23.464 23.459 23.455 23.453  0.475 
 3  10.07 -1.83  0.29179 -1.642 3.637  5.041 18.10  0.040 0.00 26.976 24.580 24.553 24.529 24.526 24.524 24.519 24.511 24.506 24.505  0.292 
 3  10.07 -1.81  0.01467 -4.513 3.079  4.381 10.60  0.040 0.00 26.652 20.877 20.705 20.888 20.659 20.458 20.410 20.445 20.424 20.315  0.015 
 3  10.07 -1.81  0.14440 -2.382 3.574  5.221 12.20  0.040 0.88 22.352 19.570 19.557 19.475 19.472 19.454 19.429 19.414 19.406 19.383  0.144 
 3  10.07 -1.81  0.17332 -2.162 3.597  5.172 12.60  0.040 0.00 22.775 20.168 20.182 20.104 20.096 20.086 20.070 20.050 20.038 20.029  0.173 
 3  10.07 -1.81  0.04288 -4.937 3.041  5.119 12.70  0.040 0.00 29.813 23.989 23.928 23.868 23.588 23.381 23.328 23.352 23.198 22.644  0.043 
 3  10.07 -1.81  0.13975 -2.426 3.570  5.235 12.80  0.040 0.00 23.636 20.866 20.856 20.772 20.769 20.751 20.726 20.710 20.701 20.679  0.140 
 3  10.07 -1.81  0.50473 -1.074 3.676  4.866 13.00  0.040 0.99 19.718 17.591 17.568 17.562 17.560 17.561 17.559 17.554 17.550 17.547  0.505 
 3  10.07 -1.81  0.10877 -2.730 3.542  5.318 13.10  0.040 0.78 24.579 21.550 21.491 21.370 21.363 21.342 21.306 21.279 21.300 21.142  0.109 
 3  10.07 -1.81  0.05420 -5.232 2.990  5.309 13.20  0.040 0.00 31.051 25.086 25.072 24.912 24.574 24.340 24.273 24.298 24.088 23.435  0.054 
 3  10.07 -1.81  0.05046 -5.337 2.961  5.269 13.30  0.040 0.00 31.413 25.370 25.365 25.191 24.830 24.579 24.492 24.516 24.290 23.627  0.050 
 3  10.07 -1.81  0.30207 -1.614 3.639  5.035 13.40  0.040 0.00 22.204 19.820 19.793 19.770 19.767 19.766 19.761 19.753 19.748 19.747  0.302 
 3  10.07 -1.81  0.04454 -5.033 3.022  5.153 13.50  0.040 0.00 30.853 24.970 24.929 24.830 24.528 24.313 24.256 24.278 24.091 23.450  0.045 
 3  10.07 -1.81  0.53323 -0.973 3.688  4.834 13.60  0.040 0.74 20.455 18.341 18.318 18.310 18.308 18.309 18.306 18.301 18.297 18.294  0.533 
 3  10.07 -1.81  0.06458 -4.817 3.096  5.396 13.70  0.040 0.00 30.513 24.908 24.802 24.806 24.570 24.379 24.344 24.377 24.274 23.836  0.065 
 3  10.07 -1.81  0.49775 -1.098 3.674  4.873 13.80  0.040 0.82 20.841 18.650 18.624 18.615 18.613 18.614 18.611 18.606 18.603 18.600  0.498 
 3  10.07 -1.81  0.10895 -2.726 3.542  5.317 13.90  0.040 0.00 25.486 22.559 22.513 22.438 22.445 22.420 22.390 22.387 22.389 22.356  0.109 
 3  10.07 -1.81  0.08161 -3.807 3.345  5.483 13.90  0.040 0.00 28.187 24.291 24.155 23.868 23.800 23.808 23.730 23.639 23.695 23.196  0.082 
 3  10.07 -1.81  0.02975 -5.111 2.981  4.891 14.00  0.040 0.00 31.547 25.533 25.511 25.400 25.059 24.811 24.740 24.765 24.578 23.984  0.030 
 3  10.07 -1.81  0.05611 -5.197 3.000  5.331 14.00  0.040 0.00 31.763 25.829 25.813 25.656 25.327 25.099 25.039 25.065 24.860 24.211  0.056 
 3  10.07 -1.81  0.11621 -2.650 3.550  5.298 14.10  0.040 0.00 25.494 22.598 22.555 22.489 22.497 22.473 22.444 22.440 22.440 22.409  0.116 
 3  10.07 -1.81  0.74424 -0.067 3.795  4.504 14.10  0.040 0.00 19.036 17.827 17.820 17.812 17.809 17.808 17.804 17.797 17.792 17.788  0.744 
 3  10.07 -1.81  0.03010 -5.107 2.982  4.898 14.20  0.040 0.00 31.736 25.727 25.704 25.593 25.254 25.007 24.937 24.962 24.773 24.170  0.030 
 3  10.07 -1.81  0.04172 -4.870 3.055  5.094 14.20  0.040 0.85 30.457 24.640 24.570 24.530 24.254 24.045 23.993 24.018 23.877 23.361  0.042 
 3  10.07 -1.81  0.10501 -2.794 3.534  5.336 14.30  0.040 0.00 26.054 23.095 23.044 22.959 22.965 22.939 22.908 22.905 22.909 22.875  0.105 
 3  10.07 -1.81  0.15643 -2.283 3.584  5.196 14.30  0.040 0.92 24.150 21.436 21.437 21.351 21.345 21.329 21.307 21.288 21.277 21.260  0.156 
 3  10.07 -1.81  0.11555 -2.656 3.549  5.299 14.50  0.040 0.00 25.910 23.011 22.968 22.902 22.909 22.885 22.856 22.852 22.853 22.821  0.116 
 3  10.07 -1.81  0.15539 -2.290 3.583  5.197 14.50  0.040 0.00 24.996 22.305 22.310 22.225 22.218 22.204 22.183 22.163 22.152 22.136  0.155 
 3  10.07 -1.81  0.01055 -4.790 3.005  4.216 14.60  0.040 0.00 31.346 25.322 25.241 25.261 24.975 24.751 24.677 24.698 24.620 24.340  0.011 
 3  10.07 -1.81  0.63721 -0.559 3.741  4.711 14.60  0.040 0.97 20.113 18.441 18.433 18.427 18.424 18.423 18.419 18.413 18.408 18.404  0.637 
 3  10.07 -1.81  0.17926 -2.119 3.601  5.162 14.60  0.040 0.00 24.668 22.087 22.101 22.027 22.019 22.011 21.996 21.976 21.965 21.957  0.179 
 3  10.07 -1.81  0.03798 -4.839 3.056  5.027 14.70  0.040 0.00 31.567 25.790 25.706 25.691 25.427 25.220 25.171 25.202 25.098 24.705  0.038 
 3  10.07 -1.81  0.13732 -2.449 3.568  5.242 14.70  0.040 0.95 24.913 22.114 22.097 22.017 22.017 21.997 21.971 21.958 21.951 21.927  0.137 
 3  10.07 -1.81  0.09694 -2.978 3.509  5.383 14.80  0.040 0.99 26.296 23.243 23.169 23.047 23.041 23.012 22.978 22.975 22.984 22.946  0.097 
 3  10.07 -1.81  0.09789 -2.948 3.513  5.376 14.80  0.040 0.00 26.939 23.907 23.839 23.727 23.725 23.696 23.663 23.660 23.668 23.632  0.098 
 3  10.07 -1.81  0.03011 -5.106 2.982  4.899 14.80  0.040 0.00 32.336 26.327 26.304 26.193 25.854 25.607 25.537 25.562 25.373 24.770  0.030 
 3  10.07 -1.81  0.03939 -4.791 3.069  5.048 14.90  0.040 0.90 31.050 25.267 25.185 25.165 24.896 24.685 24.634 24.668 24.562 24.150  0.039 
 3  10.07 -1.81  0.08031 -3.858 3.331  5.472 14.90  0.040 0.00 29.316 25.312 25.166 24.892 24.818 24.827 24.746 24.660 24.701 24.193  0.080 
 3  10.07 -1.81  0.29856 -1.623 3.639  5.037 15.00  0.040 0.00 23.827 21.439 21.412 21.389 21.386 21.385 21.380 21.372 21.367 21.366  0.299 
 3  10.07 -1.81  0.22318 -1.874 3.623  5.100 15.00  0.040 0.00 24.455 21.971 21.950 21.913 21.908 21.905 21.898 21.887 21.881 21.878  0.223 
 3  10.07 -1.81  0.10666 -2.765 3.538  5.328 15.10  0.040 0.00 26.784 23.838 23.789 23.708 23.714 23.689 23.659 23.655 23.659 23.625  0.107 
 3  10.07 -1.81  0.08655 -3.526 3.410  5.489 15.20  0.040 0.00 28.785 25.305 25.231 24.937 24.907 24.885 24.844 24.739 24.825 24.349  0.087 
 3  10.07 -1.81  0.03529 -4.930 3.031  4.986 15.20  0.040 0.92 31.656 25.754 25.704 25.631 25.329 25.110 25.051 25.071 24.889 24.263  0.035 
 3  10.07 -1.81  0.60140 -0.708 3.722  4.759 15.30  0.040 0.00 21.839 20.059 20.049 20.044 20.041 20.041 20.038 20.031 20.027 20.023  0.601 
 3  10.07 -1.81  0.08357 -3.728 3.366  5.500 15.30  0.040 0.91 28.947 24.941 24.798 24.529 24.458 24.459 24.385 24.300 24.339 23.830  0.084 
 3  10.07 -1.81  0.11865 -2.626 3.552  5.292 15.40  0.040 0.00 26.736 23.852 23.813 23.746 23.753 23.729 23.701 23.695 23.695 23.664  0.119 
 3  10.07 -1.81  0.12440 -2.572 3.557  5.278 15.40  0.040 0.00 26.600 23.747 23.716 23.644 23.648 23.626 23.599 23.590 23.587 23.559  0.124 
 3  10.07 -1.81  0.69756 -0.299 3.772  4.614 15.50  0.040 0.77 20.806 19.269 19.259 19.252 19.249 19.249 19.245 19.238 19.233 19.229  0.698 
 3  10.07 -1.81  0.16263 -2.238 3.588  5.187 15.60  0.040 0.00 25.966 23.309 23.318 23.236 23.228 23.216 23.197 23.177 23.165 23.153  0.163 
 3  10.07 -1.81  0.14400 -2.386 3.573  5.222 15.70  0.040 0.00 26.435 23.688 23.684 23.597 23.591 23.574 23.551 23.532 23.521 23.502  0.144 
 3  10.07 -1.81  0.21429 -1.911 3.621  5.111 15.80  0.040 0.91 24.715 22.204 22.192 22.146 22.140 22.136 22.126 22.113 22.105 22.102  0.214 
 3  10.07 -1.81  0.08889 -3.308 3.454  5.455 15.80  0.040 0.00 28.840 25.661 25.536 25.340 25.298 25.250 25.201 25.179 25.191 25.140  0.089 
 3  10.07 -1.81  0.12622 -2.555 3.558  5.273 15.90  0.040 0.00 27.057 24.214 24.185 24.112 24.115 24.093 24.067 24.057 24.053 24.026  0.126 
 3  10.07 -1.81  0.19736 -1.990 3.615  5.131 16.00  0.040 0.00 25.744 23.225 23.216 23.166 23.160 23.155 23.145 23.131 23.123 23.119  0.197 
 3  10.07 -1.81  0.37964 -1.428 3.650  4.993 16.10  0.040 0.93 23.755 21.434 21.406 21.390 21.388 21.388 21.385 21.378 21.374 21.373  0.380 
 3  10.07 -1.81  0.46553 -1.194 3.666  4.909 16.30  0.040 0.82 23.550 21.311 21.284 21.273 21.272 21.272 21.269 21.264 21.260 21.258  0.466 
 3  10.07 -1.81  0.29129 -1.644 3.637  5.042 16.40  0.040 0.00 25.279 22.883 22.857 22.833 22.829 22.828 22.823 22.814 22.810 22.808  0.291 
 3  10.07 -1.81  0.31779 -1.574 3.642  5.027 16.60  0.040 0.00 25.306 22.937 22.910 22.889 22.886 22.886 22.881 22.873 22.869 22.868  0.318 
 3  10.07 -1.81  0.31012 -1.593 3.640  5.031 16.70  0.040 0.00 25.454 23.078 23.050 23.029 23.026 23.025 23.020 23.012 23.008 23.006  0.310 
 3  10.07 -1.81  0.24505 -1.783 3.629  5.072 16.80  0.040 0.00 26.028 23.577 23.552 23.521 23.517 23.515 23.508 23.498 23.493 23.491  0.245 
 3  10.07 -1.81  0.22898 -1.850 3.625  5.093 16.90  0.040 0.00 26.295 23.817 23.793 23.759 23.755 23.752 23.745 23.734 23.729 23.727  0.229 
 3  10.07 -1.81  0.18803 -2.056 3.608  5.147 17.20  0.040 0.00 27.111 24.560 24.563 24.500 24.494 24.487 24.474 24.457 24.448 24.442  0.188 
 3  10.07 -1.81  0.24473 -1.785 3.629  5.073 17.40  0.040 0.00 26.631 24.179 24.155 24.124 24.120 24.118 24.111 24.101 24.096 24.094  0.245 
 3  10.07 -1.81  0.18679 -2.065 3.607  5.150 17.70  0.040 0.00 27.633 25.078 25.082 25.018 25.011 25.004 24.991 24.974 24.964 24.958  0.187 
 3  10.07 -1.79  0.14022 -2.424 3.569  5.233 12.20  0.040 0.99 22.291 19.516 19.506 19.423 19.420 19.401 19.376 19.360 19.352 19.330  0.140 
 3  10.07 -1.79  0.15266 -2.312 3.580  5.200 12.30  0.040 0.00 22.850 20.144 20.146 20.060 20.053 20.038 20.016 19.997 19.985 19.968  0.153 
 3  10.07 -1.79  0.09042 -3.191 3.476  5.434 12.50  0.040 0.77 25.185 21.775 21.657 21.534 21.466 21.401 21.364 21.362 21.345 21.108  0.090 
 3  10.07 -1.79  0.48312 -1.141 3.670  4.890 12.60  0.040 0.00 20.223 18.058 18.033 18.026 18.024 18.025 18.022 18.017 18.014 18.011  0.483 
 3  10.07 -1.79  0.01746 -4.835 3.016  4.524 12.70  0.040 0.00 29.559 23.604 23.533 23.526 23.236 23.023 22.960 22.962 22.775 22.125  0.017 
 3  10.07 -1.79  0.80701  0.363 3.824  4.222 12.80  0.040 0.93 16.303 15.245 15.239 15.232 15.228 15.228 15.224 15.217 15.212 15.209  0.807 
 3  10.07 -1.79  0.04579 -5.040 3.020  5.156 12.90  0.040 0.98 29.596 23.693 23.658 23.546 23.235 23.014 22.956 22.979 22.787 22.143  0.045 
 3  10.07 -1.79  0.61851 -0.638 3.731  4.736 13.00  0.040 0.75 19.099 17.261 17.247 17.241 17.238 17.238 17.234 17.228 17.224 17.221  0.619 
 3  10.07 -1.79  0.03095 -5.078 2.990  4.913 13.20  0.040 0.98 29.941 23.945 23.919 23.810 23.475 23.233 23.165 23.189 22.996 22.379  0.031 
 3  10.07 -1.79  0.10498 -2.796 3.533  5.335 13.30  0.040 0.00 25.061 22.098 22.047 21.961 21.967 21.941 21.910 21.907 21.911 21.877  0.105 
 3  10.07 -1.79  0.12120 -2.605 3.553  5.285 13.40  0.040 0.00 24.682 21.807 21.770 21.701 21.707 21.684 21.656 21.650 21.648 21.619  0.121 
 3  10.07 -1.79  0.13327 -2.490 3.564  5.253 13.40  0.040 0.00 24.395 21.586 21.566 21.488 21.488 21.468 21.442 21.430 21.424 21.399  0.133 
 3  10.07 -1.79  0.06321 -4.918 3.072  5.392 13.50  0.040 0.00 30.564 24.863 24.789 24.740 24.486 24.285 24.242 24.284 24.201 23.888  0.063 
 3  10.07 -1.79  0.07197 -4.193 3.241  5.398 13.50  0.040 0.00 28.754 23.973 23.806 23.665 23.536 23.500 23.433 23.398 23.359 22.806  0.072 
 3  10.07 -1.79  0.15107 -2.324 3.579  5.202 13.60  0.040 0.86 23.652 20.891 20.882 20.800 20.797 20.779 20.755 20.739 20.730 20.709  0.151 
 3  10.07 -1.79  0.08199 -3.786 3.350  5.485 13.60  0.040 0.00 27.835 23.978 23.845 23.555 23.489 23.496 23.420 23.327 23.388 22.892  0.082 
 3  10.07 -1.79  0.01671 -4.746 3.034  4.487 13.70  0.040 0.00 30.334 24.431 24.332 24.379 24.109 23.903 23.844 23.848 23.686 23.104  0.017 
 3  10.07 -1.79  0.20731 -1.940 3.619  5.118 13.70  0.040 0.00 23.321 20.819 20.804 20.761 20.756 20.752 20.742 20.730 20.723 20.720  0.207 
 3  10.07 -1.79  0.21076 -1.926 3.620  5.115 13.80  0.040 0.00 23.385 20.887 20.871 20.829 20.824 20.820 20.811 20.799 20.792 20.789  0.211 
 3  10.07 -1.79  0.17741 -2.134 3.600  5.165 13.90  0.040 0.76 23.595 20.935 20.940 20.862 20.857 20.844 20.824 20.807 20.797 20.783  0.177 
