#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F150W2 F322W2 F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M    Mact
 1   9.87 -0.23  0.12616 -2.763 3.489  5.203 15.50  0.040 0.00 27.178 27.733 26.231 25.448 24.928 24.634 24.551 24.084 23.982 24.977 24.318 25.117 24.651 24.715 24.531 24.592 24.502 24.191 24.010 23.917 23.955 24.064 24.031  0.126 
 1   9.87 -0.21  1.80159 -4.190 3.687  8.154  9.80  0.040 1.00 24.297 23.857 23.429 23.044 22.506 22.290 22.263 22.240 22.274 22.618 22.252 22.632 22.342 22.296 22.280 22.291 22.249 22.242 22.237 22.233 22.257 22.326 22.310  0.676 
 1   9.87 -0.21  0.01283 -4.343 3.108  4.260 10.00  0.040 0.98 24.895 34.745 30.651 27.552 24.793 22.488 20.996 19.750 19.454 23.609 20.266 25.527 24.067 23.122 22.079 21.320 20.669 19.975 19.630 19.429 19.545 19.451 19.402  0.013 
 1   9.87 -0.21  0.37682 -1.641 3.585  4.943 11.50  0.040 0.00 20.372 20.222 19.388 18.834 18.265 17.983 17.994 17.741 17.677 18.348 17.874 18.426 18.040 18.017 17.938 18.020 17.985 17.810 17.692 17.625 17.656 17.740 17.729  0.377 
 1   9.87 -0.21  0.13459 -2.690 3.495  5.183 11.80  0.040 0.78 22.845 23.438 21.904 21.105 20.591 20.298 20.219 19.733 19.632 20.638 19.975 20.787 20.306 20.383 20.192 20.260 20.168 19.844 19.657 19.564 19.605 19.718 19.684  0.135 
 1   9.87 -0.21  0.08957 -3.283 3.424  5.315 12.10  0.040 0.00 25.077 26.534 24.266 23.188 22.762 22.468 22.441 21.677 21.586 22.760 22.035 23.089 22.334 22.619 22.285 22.483 22.352 21.839 21.571 21.477 21.566 21.718 21.677  0.090 
 1   9.87 -0.19  0.31120 -1.821 3.574  4.994  9.70  0.040 0.75 18.531 18.475 17.537 16.954 16.400 16.107 16.094 15.812 15.734 16.474 15.959 16.552 16.181 16.149 16.054 16.128 16.076 15.887 15.760 15.683 15.711 15.793 15.782  0.311 
 1   9.87 -0.19  0.22567 -2.094 3.557  5.060 10.50  0.040 0.00 20.504 20.520 19.520 18.915 18.360 18.050 18.010 17.725 17.648 18.428 17.874 18.505 18.146 18.096 17.993 18.050 17.986 17.796 17.675 17.598 17.622 17.705 17.690  0.226 
 1   9.87 -0.19  1.54042 -4.031 3.720  8.105 10.70  0.040 1.00 24.797 24.326 23.966 23.642 23.187 23.016 22.990 22.976 23.002 23.292 22.984 23.287 23.055 23.021 23.009 23.011 22.981 22.977 22.975 22.972 22.990 23.040 23.030  0.645 
 1   9.87 -0.19  0.09512 -3.158 3.442  5.288 11.50  0.040 0.00 24.165 25.315 23.297 22.318 21.856 21.573 21.527 20.853 20.758 21.877 21.175 22.132 21.483 21.697 21.417 21.570 21.448 20.995 20.756 20.663 20.734 20.878 20.836  0.095 
 1   9.87 -0.19  0.11324 -2.882 3.476  5.226 11.60  0.040 0.00 23.575 24.265 22.640 21.813 21.307 21.015 20.940 20.424 20.322 21.350 20.680 21.512 21.010 21.106 20.902 20.980 20.885 20.540 20.344 20.250 20.294 20.414 20.379  0.113 
 1   9.87 -0.19  0.15515 -2.518 3.511  5.138 11.80  0.040 0.00 22.865 23.219 21.899 21.183 20.653 20.352 20.271 19.877 19.776 20.708 20.077 20.818 20.406 20.420 20.269 20.310 20.233 19.973 19.813 19.721 19.749 19.844 19.819  0.155 
 1   9.87 -0.19  0.09916 -3.073 3.454  5.270 12.00  0.040 0.00 24.454 25.417 23.554 22.636 22.153 21.872 21.815 21.198 21.102 22.186 21.497 22.399 21.812 21.981 21.733 21.858 21.743 21.330 21.109 21.016 21.076 21.213 21.171  0.099 
 1   9.87 -0.19  0.16137 -2.473 3.517  5.132 15.10  0.040 0.95 25.372 25.708 24.404 23.694 23.163 22.862 22.781 22.394 22.293 23.219 22.591 23.327 22.918 22.928 22.780 22.821 22.745 22.489 22.330 22.238 22.266 22.360 22.336  0.161 
 1   9.87 -0.17  0.48753 -1.362 3.604  4.850  7.60  0.036 0.00 15.774 15.536 14.822 14.299 13.682 13.396 13.424 13.234 13.206 13.781 13.335 13.853 13.452 13.418 13.364 13.445 13.420 13.283 13.195 13.151 13.184 13.277 13.260  0.488 
 1   9.87 -0.17  0.08331 -3.521 3.381  5.349  8.70  0.039 0.00 22.272 24.512 21.701 20.367 19.948 19.634 19.554 18.652 18.563 19.918 19.060 20.425 19.400 19.844 19.387 19.630 19.423 18.839 18.533 18.444 18.563 18.707 18.657  0.083 
 1   9.87 -0.17  0.34797 -1.731 3.579  4.972 10.20  0.040 0.00 19.297 19.188 18.302 17.736 17.178 16.895 16.901 16.631 16.559 17.256 16.772 17.335 16.953 16.932 16.846 16.930 16.889 16.705 16.580 16.506 16.537 16.620 16.611  0.348 
 1   9.87 -0.17  1.02120  0.250 3.780  4.262 10.90  0.040 0.00 15.044 14.608 14.350 14.121 13.792 13.691 13.670 13.666 13.672 13.881 13.668 13.858 13.709 13.695 13.685 13.677 13.668 13.667 13.665 13.662 13.668 13.681 13.679  1.021 
 1   9.87 -0.17  0.08842 -3.326 3.416  5.318 11.00  0.040 0.00 24.084 25.693 23.313 22.186 21.767 21.471 21.441 20.643 20.553 21.758 21.014 22.122 21.314 21.634 21.274 21.489 21.343 20.812 20.533 20.440 20.537 20.691 20.648  0.088 
 1   9.87 -0.17  0.23366 -2.067 3.558  5.051 11.80  0.040 0.00 21.736 21.753 20.750 20.146 19.591 19.282 19.246 18.960 18.883 19.659 19.109 19.737 19.377 19.328 19.225 19.286 19.223 19.031 18.910 18.833 18.857 18.941 18.926  0.234 
 1   9.87 -0.17  0.19620 -2.223 3.547  5.087 12.00  0.040 0.88 21.766 21.911 20.787 20.140 19.593 19.281 19.218 18.897 18.810 19.655 19.063 19.740 19.373 19.335 19.215 19.259 19.188 18.975 18.843 18.760 18.783 18.870 18.850  0.196 
 1   9.87 -0.17  0.36223 -1.690 3.581  4.957 15.60  0.040 0.00 24.595 24.477 23.603 23.040 22.478 22.196 22.205 21.940 21.870 22.559 22.078 22.637 22.253 22.232 22.148 22.232 22.193 22.012 21.889 21.817 21.848 21.932 21.922  0.362 
 1   9.87 -0.15  0.43979 -1.488 3.593  4.887  7.40  0.035 0.00 15.889 15.709 14.915 14.372 13.781 13.498 13.522 13.294 13.244 13.872 13.414 13.948 13.552 13.527 13.459 13.545 13.517 13.355 13.248 13.190 13.223 13.312 13.299  0.440 
 1   9.87 -0.15  0.14212 -2.630 3.499  5.161  8.80  0.039 0.00 20.145 20.617 19.187 18.433 17.915 17.617 17.532 17.099 16.994 17.964 17.317 18.091 17.652 17.692 17.524 17.570 17.490 17.202 17.029 16.934 16.966 17.068 17.041  0.142 
 1   9.87 -0.15  0.39712 -1.593 3.585  4.916 10.20  0.040 0.84 18.394 18.280 17.402 16.838 16.274 15.992 16.002 15.738 15.669 16.355 15.876 16.434 16.048 16.027 15.944 16.030 15.990 15.810 15.687 15.616 15.647 15.732 15.723  0.397 
 1   9.87 -0.15  3.58276 -4.489 3.635  8.297 10.70  0.040 0.00 26.691 26.359 25.779 25.303 24.677 24.397 24.387 24.294 24.312 24.786 24.345 24.839 24.466 24.412 24.378 24.417 24.375 24.313 24.278 24.259 24.289 24.381 24.358  0.771 
 1   9.87 -0.15  0.07056 -4.332 3.210  5.403 10.90  0.040 0.00 26.500 32.020 28.936 26.633 24.774 23.435 22.701 21.740 21.569 24.386 22.169 25.386 24.138 23.835 23.116 22.891 22.473 21.907 21.640 21.504 21.569 21.653 21.579  0.071 
 1   9.87 -0.15  0.36211 -1.694 3.580  4.956 11.20  0.040 0.00 20.205 20.098 19.210 18.644 18.084 17.801 17.810 17.542 17.471 18.163 17.682 18.243 17.858 17.838 17.753 17.838 17.798 17.615 17.491 17.418 17.449 17.533 17.524  0.362 
 1   9.87 -0.15  0.45461 -1.450 3.596  4.876 11.80  0.040 0.00 20.196 20.000 19.229 18.692 18.092 17.808 17.835 17.617 17.573 18.185 17.732 18.261 17.861 17.834 17.771 17.857 17.831 17.675 17.572 17.518 17.551 17.642 17.628  0.455 
 1   9.87 -0.15  0.17749 -2.361 3.529  5.112 12.50  0.040 0.00 23.174 23.392 22.195 21.525 20.987 20.681 20.614 20.267 20.173 21.047 20.445 21.139 20.758 20.739 20.610 20.653 20.583 20.353 20.209 20.121 20.146 20.235 20.215  0.177 
 1   9.87 -0.11  0.12359 -2.799 3.481  5.201 11.30  0.040 0.00 23.067 23.719 22.124 21.311 20.811 20.515 20.437 19.940 19.836 20.851 20.187 21.009 20.521 20.602 20.406 20.475 20.389 20.054 19.863 19.766 19.807 19.922 19.892  0.124 
 1   9.87 -0.11  0.44916 -1.472 3.593  4.879 12.30  0.040 0.99 20.013 19.849 19.039 18.492 17.900 17.617 17.641 17.411 17.361 17.990 17.532 18.068 17.669 17.645 17.577 17.664 17.635 17.473 17.365 17.306 17.339 17.429 17.416  0.449 
 1   9.87 -0.11  0.40022 -1.591 3.584  4.911 12.40  0.040 0.00 21.147 21.035 20.156 19.592 19.024 18.742 18.756 18.497 18.433 19.106 18.633 19.187 18.795 18.776 18.696 18.783 18.746 18.568 18.448 18.379 18.411 18.497 18.487  0.400 
 1   9.87 -0.09  0.20015 -2.208 3.546  5.076  7.20  0.035 0.00 17.490 17.602 16.504 15.872 15.324 15.007 14.957 14.651 14.572 15.386 14.810 15.467 15.109 15.058 14.945 14.999 14.931 14.724 14.600 14.519 14.542 14.631 14.616  0.200 
 1   9.87 -0.09  0.39593 -1.607 3.582  4.915 10.00  0.040 0.73 18.336 18.269 17.341 16.764 16.203 15.914 15.919 15.647 15.577 16.280 15.789 16.360 15.977 15.952 15.865 15.949 15.904 15.720 15.596 15.523 15.553 15.639 15.630  0.396 
 1   9.87 -0.09  0.08564 -3.419 3.397  5.325 11.30  0.040 0.00 24.616 26.547 23.934 22.703 22.295 21.992 21.953 21.086 20.999 22.272 21.482 22.711 21.790 22.182 21.768 22.012 21.837 21.268 20.970 20.878 20.990 21.145 21.098  0.086 
 1   9.87 -0.09  0.07333 -4.090 3.263  5.391 11.90  0.040 0.88 26.691 30.802 27.732 25.669 24.595 23.746 23.121 22.143 21.923 24.439 22.576 25.243 23.942 24.084 23.442 23.316 22.886 22.375 22.030 21.851 21.948 22.009 21.937  0.073 
 1   9.87 -0.09  0.25362 -2.007 3.558  5.026 12.40  0.040 0.00 22.187 22.226 21.198 20.590 20.036 19.726 19.697 19.407 19.332 20.103 19.558 20.182 19.820 19.771 19.669 19.736 19.674 19.479 19.357 19.279 19.304 19.391 19.379  0.254 
 1   9.87 -0.09  0.24781 -2.026 3.556  5.030 13.40  0.040 0.96 22.530 22.582 21.542 20.930 20.376 20.063 20.029 19.737 19.662 20.443 19.889 20.521 20.162 20.109 20.005 20.070 20.005 19.809 19.688 19.610 19.634 19.721 19.709  0.248 
 1   9.87 -0.09  0.24327 -2.044 3.555  5.035 15.20  0.040 0.00 25.079 25.131 24.091 23.479 22.925 22.612 22.578 22.287 22.211 22.991 22.438 23.070 22.711 22.658 22.554 22.619 22.554 22.358 22.237 22.159 22.183 22.270 22.258  0.243 
 1   9.87 -0.07  0.11597 -2.870 3.473  5.212  9.80  0.040 0.89 21.169 21.995 20.246 19.373 18.894 18.598 18.531 17.970 17.868 18.924 18.246 19.116 18.574 18.699 18.474 18.568 18.475 18.097 17.886 17.789 17.840 17.965 17.933  0.116 
 1   9.87 -0.07  0.08600 -3.403 3.400  5.321 11.30  0.040 0.95 23.994 26.055 23.365 22.085 21.672 21.362 21.302 20.417 20.328 21.645 20.819 22.118 21.145 21.562 21.127 21.369 21.178 20.602 20.299 20.209 20.324 20.473 20.425  0.086 
 1   9.87 -0.07  0.39169 -1.622 3.580  4.919 12.20  0.040 0.00 21.026 20.944 20.028 19.455 18.894 18.612 18.625 18.356 18.286 18.974 18.497 19.055 18.666 18.647 18.564 18.654 18.613 18.430 18.305 18.232 18.264 18.350 18.342  0.392 
 1   9.87 -0.05  0.13770 -2.681 3.491  5.166 10.60  0.040 0.92 21.428 22.038 20.478 19.679 19.184 18.884 18.805 18.326 18.220 19.222 18.565 19.375 18.899 18.969 18.781 18.841 18.762 18.438 18.251 18.153 18.191 18.301 18.276  0.138 
 1   9.87 -0.05  0.24806 -2.032 3.554  5.027 11.60  0.040 0.91 20.802 20.886 19.814 19.194 18.641 18.324 18.287 17.990 17.915 18.706 18.144 18.785 18.428 18.372 18.265 18.329 18.263 18.061 17.940 17.861 17.885 17.974 17.962  0.248 
 1   9.87 -0.05  0.30392 -1.864 3.565  4.989 12.70  0.040 0.00 22.130 22.135 21.133 20.536 19.982 19.682 19.671 19.384 19.310 20.053 19.534 20.133 19.762 19.724 19.628 19.707 19.653 19.458 19.333 19.256 19.283 19.371 19.362  0.304 
 1   9.87 -0.05  0.15602 -2.529 3.506  5.130 13.00  0.040 0.96 23.402 23.854 22.435 21.690 21.181 20.882 20.801 20.378 20.272 21.228 20.591 21.353 20.922 20.954 20.792 20.837 20.764 20.480 20.310 20.213 20.243 20.343 20.322  0.156 
 1   9.87 -0.03  0.12684 -2.779 3.481  5.189 11.00  0.040 0.00 22.717 23.392 21.772 20.952 20.464 20.165 20.088 19.586 19.481 20.499 19.836 20.663 20.170 20.254 20.055 20.123 20.042 19.703 19.509 19.410 19.451 19.565 19.539  0.127 
 1   9.87 -0.03  0.25492 -2.013 3.554  5.021 12.20  0.040 0.96 21.297 21.377 20.308 19.690 19.137 18.820 18.787 18.491 18.417 19.201 18.645 19.280 18.923 18.867 18.762 18.829 18.764 18.562 18.442 18.363 18.387 18.477 18.466  0.255 
 1   9.87 -0.01  0.11894 -2.850 3.473  5.203  9.60  0.040 0.00 21.496 22.254 20.560 19.713 19.234 18.934 18.860 18.330 18.225 19.263 18.593 19.443 18.926 19.028 18.817 18.895 18.812 18.453 18.249 18.150 18.196 18.315 18.287  0.119 
 1   9.87 -0.01  0.34373 -1.768 3.569  4.965 11.30  0.040 0.00 20.491 20.481 19.488 18.896 18.344 18.051 18.052 17.766 17.692 18.417 17.915 18.498 18.120 18.091 17.998 18.086 18.036 17.842 17.714 17.636 17.666 17.754 17.747  0.344 
 1   9.87  0.01  0.26551 -1.975 3.554  4.999 11.70  0.040 0.81 20.866 20.976 19.875 19.248 18.699 18.383 18.350 18.044 17.968 18.762 18.203 18.844 18.482 18.431 18.323 18.391 18.326 18.117 17.993 17.913 17.937 18.029 18.018  0.266 
 1   9.87  0.01  0.45746 -1.472 3.588  4.869 11.90  0.040 0.00 20.350 20.240 19.366 18.803 18.217 17.933 17.959 17.717 17.664 18.305 17.844 18.385 17.984 17.962 17.891 17.985 17.951 17.783 17.669 17.607 17.642 17.733 17.722  0.457 
 1   9.87  0.01  0.43792 -1.519 3.584  4.882 12.90  0.040 0.73 21.017 20.967 20.022 19.441 18.874 18.585 18.597 18.329 18.264 18.953 18.469 19.035 18.645 18.620 18.537 18.627 18.584 18.401 18.279 18.208 18.240 18.329 18.321  0.438 
 1   9.87  0.03  0.27436 -1.951 3.555  4.992 12.60  0.040 0.00 22.247 22.327 21.255 20.638 20.084 19.769 19.744 19.447 19.374 20.150 19.601 20.229 19.869 19.815 19.712 19.785 19.721 19.518 19.398 19.319 19.344 19.435 19.425  0.274 
 1   9.87  0.03  0.33934 -1.764 3.567  4.945 13.00  0.040 0.00 22.179 22.196 21.178 20.579 20.025 19.729 19.727 19.438 19.364 20.097 19.588 20.179 19.802 19.770 19.675 19.762 19.710 19.513 19.387 19.309 19.338 19.426 19.419  0.339 
 1   9.87  0.05  0.40506 -1.603 3.577  4.902 11.50  0.040 0.71 19.845 19.851 18.843 18.246 17.690 17.397 17.401 17.115 17.043 17.764 17.264 17.846 17.464 17.437 17.345 17.434 17.385 17.191 17.064 16.987 17.018 17.106 17.099  0.405 
 1   9.87  0.05  1.75625 -4.242 3.671  8.129 12.00  0.040 0.00 27.375 26.954 26.489 26.072 25.495 25.257 25.238 25.204 25.247 25.609 25.223 25.632 25.314 25.263 25.245 25.273 25.220 25.208 25.200 25.196 25.225 25.313 25.292  0.659 
 1   9.87  0.05  0.10529 -3.000 3.456  5.229 15.50  0.040 0.83 27.356 28.518 26.500 25.504 25.061 24.760 24.710 24.031 23.933 25.067 24.355 25.345 24.673 24.891 24.601 24.750 24.637 24.180 23.933 23.836 23.911 24.050 24.014  0.105 
 1   9.87  0.07  0.18683 -2.324 3.526  5.084 12.70  0.040 0.00 23.280 23.555 22.292 21.609 21.086 20.784 20.727 20.361 20.264 21.141 20.549 21.239 20.851 20.843 20.711 20.763 20.700 20.452 20.300 20.208 20.234 20.328 20.314  0.187 
 1   9.87  0.09  0.39892 -1.623 3.574  4.904 10.90  0.040 0.00 19.726 19.727 18.718 18.123 17.569 17.283 17.299 17.013 16.940 17.644 17.162 17.729 17.338 17.321 17.233 17.329 17.285 17.092 16.961 16.883 16.916 17.003 16.998  0.399 
 1   9.87  0.09  0.80773 -0.513 3.693  4.575 12.50  0.040 0.00 18.552 18.094 17.684 17.306 16.787 16.579 16.560 16.533 16.574 16.897 16.549 16.906 16.629 16.584 16.570 16.597 16.540 16.535 16.532 16.529 16.554 16.634 16.618  0.808 
 1   9.87  0.13  0.49030 -1.402 3.591  4.840 11.10  0.040 0.00 19.376 19.283 18.399 17.832 17.227 16.939 16.971 16.745 16.705 17.319 16.864 17.399 16.991 16.966 16.901 16.998 16.963 16.805 16.700 16.645 16.682 16.778 16.764  0.490 
 1   9.87  0.17  0.13416 -2.737 3.478  5.160 15.40  0.040 0.00 27.012 27.719 26.070 25.239 24.759 24.457 24.379 23.869 23.762 24.789 24.122 24.961 24.460 24.548 24.346 24.413 24.333 23.989 23.791 23.691 23.733 23.847 23.822  0.134 
 1   9.87  0.21  0.15544 -2.563 3.494  5.116 13.00  0.040 0.00 24.178 24.722 23.217 22.443 21.949 21.648 21.566 21.114 21.006 21.988 21.341 22.129 21.676 21.726 21.551 21.600 21.527 21.222 21.043 20.943 20.977 21.080 21.059  0.155 
 1   9.89 -0.75  0.09846 -3.040 3.475  5.315 15.30  0.040 0.00 27.669 28.256 26.735 25.928 25.363 25.124 25.034 24.523 24.443 25.450 24.777 25.556 25.100 25.199 25.021 25.095 24.953 24.615 24.452 24.377 24.418 24.535 24.479  0.098 
 1   9.89 -0.67  0.71075 -0.517 3.720  4.632  9.80  0.040 0.80 15.552 15.123 14.721 14.367 13.867 13.668 13.632 13.609 13.627 13.975 13.622 13.985 13.716 13.676 13.658 13.652 13.623 13.613 13.605 13.599 13.615 13.662 13.650  0.711 
 1   9.89 -0.63  0.10562 -2.928 3.485  5.278 11.30  0.040 0.00 23.391 23.901 22.455 21.677 21.114 20.845 20.756 20.284 20.195 21.188 20.520 21.302 20.850 20.921 20.744 20.809 20.689 20.380 20.213 20.133 20.171 20.283 20.233  0.106 
 1   9.89 -0.59  0.10967 -2.871 3.491  5.259 10.40  0.040 0.79 22.064 22.707 21.165 20.315 19.787 19.505 19.429 18.883 18.792 19.839 19.152 20.012 19.475 19.601 19.381 19.479 19.358 19.000 18.801 18.715 18.771 18.893 18.846  0.110 
 1   9.89 -0.59  0.14056 -2.589 3.517  5.188 15.20  0.040 0.00 26.441 26.668 25.492 24.803 24.233 23.933 23.833 23.476 23.382 24.304 23.659 24.394 24.000 23.996 23.855 23.881 23.789 23.560 23.416 23.336 23.361 23.447 23.409  0.141 
 1   9.89 -0.57  1.20839 -2.853 4.002  8.033 10.80  0.040 0.93 22.517 22.679 22.647 22.590 22.498 22.481 22.475 22.476 22.476 22.529 22.475 22.515 22.478 22.485 22.477 22.473 22.477 22.476 22.476 22.475 22.475 22.477 22.477  0.614 
 1   9.89 -0.55  0.19684 -2.138 3.573  5.110 10.90  0.040 0.98 20.307 20.158 19.327 18.761 18.210 17.924 17.893 17.616 17.531 18.285 17.761 18.360 17.995 17.968 17.869 17.925 17.874 17.691 17.564 17.487 17.512 17.585 17.569  0.197 
 1   9.89 -0.53  0.25452 -1.904 3.588  5.047 15.20  0.040 0.00 24.731 24.501 23.757 23.223 22.663 22.384 22.382 22.132 22.063 22.745 22.264 22.817 22.446 22.420 22.337 22.404 22.374 22.199 22.083 22.016 22.043 22.120 22.108  0.255 
 1   9.89 -0.51  0.03854 -4.820 3.061  5.035  8.80  0.039 0.88 25.040 37.159 32.438 28.835 25.604 22.921 21.327 19.956 19.343 24.108 20.493 26.508 24.789 23.706 22.442 21.808 20.855 20.593 19.816 19.296 19.488 19.385 19.287  0.039 
 1   9.89 -0.51  0.13603 -2.640 3.509  5.196  9.50  0.040 0.00 20.871 21.175 19.922 19.213 18.650 18.350 18.253 17.870 17.773 18.716 18.065 18.817 18.407 18.418 18.265 18.301 18.206 17.961 17.806 17.722 17.751 17.843 17.804  0.136 
 1   9.89 -0.51  0.07572 -3.982 3.290  5.404 10.50  0.040 0.99 24.519 28.249 25.128 23.147 22.263 21.636 21.192 20.308 20.174 22.195 20.710 22.919 21.606 21.923 21.351 21.344 21.013 20.483 20.200 20.099 20.189 20.264 20.205  0.076 
 1   9.89 -0.51  0.69534 -0.636 3.697  4.649 11.00  0.040 0.81 17.017 16.602 16.157 15.763 15.214 14.989 14.958 14.924 14.948 15.326 14.943 15.347 15.043 14.997 14.977 14.983 14.947 14.930 14.919 14.911 14.932 14.996 14.981  0.695 
 1   9.89 -0.51  0.64148 -0.813 3.673  4.696 11.20  0.040 0.00 18.003 17.597 17.135 16.723 16.147 15.911 15.878 15.850 15.880 16.262 15.866 16.287 15.968 15.918 15.899 15.906 15.864 15.854 15.847 15.840 15.863 15.932 15.915  0.641 
 1   9.89 -0.51  0.47449 -1.320 3.622  4.870 12.40  0.040 0.00 20.471 20.155 19.550 19.063 18.444 18.156 18.140 18.016 18.010 18.546 18.084 18.608 18.228 18.174 18.131 18.165 18.132 18.044 17.993 17.963 17.988 18.071 18.052  0.474 
 1   9.89 -0.51  0.70898 -0.591 3.703  4.637 13.20  0.040 0.00 19.447 19.003 18.605 18.251 17.751 17.558 17.526 17.508 17.533 17.861 17.518 17.866 17.603 17.564 17.549 17.548 17.516 17.510 17.507 17.503 17.520 17.572 17.561  0.709 
 1   9.89 -0.51  0.25656 -1.904 3.587  5.045 15.20  0.040 0.82 24.181 23.977 23.202 22.657 22.102 21.823 21.814 21.551 21.475 22.182 21.689 22.256 21.886 21.862 21.773 21.839 21.803 21.623 21.500 21.429 21.455 21.531 21.518  0.257 
 1   9.89 -0.49  3.01098 -4.482 3.632  8.267 11.20  0.040 0.00 27.175 26.835 26.258 25.787 25.178 24.897 24.870 24.769 24.771 25.282 24.825 25.336 24.970 24.914 24.875 24.896 24.860 24.791 24.751 24.726 24.750 24.830 24.809  0.749 
 1   9.89 -0.45  0.10861 -2.904 3.483  5.255 10.70  0.040 0.98 22.025 22.625 21.092 20.292 19.748 19.467 19.387 18.890 18.795 19.809 19.138 19.948 19.465 19.551 19.357 19.435 19.324 18.998 18.814 18.727 18.770 18.888 18.842  0.109 
 1   9.89 -0.45  0.07041 -4.351 3.205  5.404 11.10  0.040 0.00 26.748 32.434 29.340 27.020 25.090 23.694 22.936 21.963 21.790 24.668 22.396 25.699 24.456 24.104 23.372 23.130 22.703 22.130 21.863 21.724 21.789 21.875 21.799  0.070 
 1   9.89 -0.45  0.07724 -3.894 3.309  5.404 11.20  0.040 0.00 25.705 29.209 26.030 24.180 23.455 22.934 22.573 21.666 21.547 23.402 22.076 24.109 22.797 23.210 22.647 22.713 22.399 21.849 21.553 21.458 21.563 21.653 21.596  0.077 
 1   9.89 -0.45  0.71868 -0.582 3.702  4.630 11.50  0.040 0.93 17.170 16.736 16.317 15.941 15.413 15.203 15.172 15.151 15.180 15.525 15.163 15.537 15.253 15.209 15.194 15.198 15.160 15.153 15.149 15.144 15.165 15.225 15.211  0.719 
 1   9.89 -0.45  0.21873 -2.067 3.573  5.082 13.10  0.040 0.00 23.037 22.893 22.052 21.487 20.938 20.654 20.632 20.354 20.270 21.013 20.500 21.089 20.721 20.697 20.599 20.664 20.615 20.431 20.301 20.224 20.250 20.325 20.311  0.219 
 1   9.89 -0.45  0.21996 -2.062 3.573  5.081 14.00  0.040 0.84 23.383 23.284 22.404 21.824 21.270 20.975 20.933 20.657 20.574 21.343 20.801 21.418 21.057 21.020 20.919 20.969 20.910 20.731 20.606 20.530 20.554 20.628 20.609  0.220 
 1   9.89 -0.43  0.07429 -4.057 3.272  5.400 10.30  0.040 0.00 25.213 29.027 25.944 23.914 22.944 22.254 21.777 20.900 20.758 22.860 21.299 23.594 22.290 22.549 21.969 21.932 21.594 21.071 20.794 20.689 20.771 20.842 20.781  0.074 
 1   9.89 -0.43  0.12885 -2.716 3.500  5.209 10.90  0.040 0.00 22.460 22.862 21.512 20.774 20.221 19.925 19.832 19.414 19.315 20.283 19.626 20.397 19.965 19.998 19.832 19.878 19.782 19.511 19.347 19.259 19.291 19.391 19.352  0.129 
 1   9.89 -0.43  0.20012 -2.145 3.567  5.098 12.10  0.040 0.00 22.233 22.133 21.252 20.674 20.121 19.828 19.791 19.514 19.431 20.194 19.659 20.269 19.906 19.872 19.772 19.826 19.770 19.589 19.463 19.387 19.411 19.486 19.469  0.200 
 1   9.89 -0.43  0.25655 -1.930 3.580  5.043 12.60  0.040 0.00 22.196 22.020 21.212 20.659 20.106 19.825 19.817 19.549 19.471 20.184 19.690 20.259 19.888 19.865 19.774 19.845 19.804 19.623 19.497 19.424 19.451 19.528 19.516  0.257 
 1   9.89 -0.43  0.64482 -0.831 3.668  4.695 12.70  0.040 0.00 19.547 19.150 18.675 18.253 17.664 17.420 17.391 17.358 17.389 17.779 17.376 17.809 17.480 17.428 17.408 17.420 17.376 17.363 17.353 17.347 17.371 17.445 17.427  0.645 
 1   9.89 -0.41  0.26205 -1.920 3.579  5.038 11.70  0.040 0.98 20.534 20.368 19.549 18.993 18.440 18.159 18.151 17.880 17.802 18.518 18.022 18.594 18.222 18.199 18.108 18.179 18.138 17.955 17.829 17.755 17.782 17.859 17.847  0.262 
 1   9.89 -0.41  2.01858 -4.381 3.640  8.159 11.80  0.040 0.00 27.523 27.169 26.617 26.155 25.542 25.269 25.243 25.165 25.179 25.651 25.208 25.699 25.338 25.283 25.250 25.271 25.232 25.181 25.151 25.133 25.158 25.239 25.218  0.680 
