SMILES_ID RA Dec FWHM_F560W FWHM_F1500W FWHM_F2100W F1500W F2100W F1500W-F2100W
586.0 53.10547 -27.83068 0.5117514145496734 0.9854249955538134 0.15911677038218888 17.31434 16.0996 1.2147400000000026
587.0 53.13278 -27.83067 0.6561970379454537 1.0325508426706733 1.2141992588853006 16.7237 15.3802 1.3435000000000006
590.0 53.11781 -27.83054 0.7940819572259415 1.0007614416319341 1.2759732011377332 15.39023 14.09646 1.2937700000000003
595.0 53.16764 -27.83041 1.4206267196244688 1.8201654819751951 2.0906887634804656 14.83787 11.62281 3.215060000000001
602.0 53.13949 -27.82999 0.680031311158128 1.230782213419662 1.0989356342128265 16.82652 15.93891 0.8876099999999987
607.0 53.10903 -27.82965 0.5756958509494797 0.9374457479254095 1.257411296956776 15.73632 14.58837 1.1479499999999998
610.0 53.12355 -27.82936 0.8680975181074033 1.2679697158563694 1.7597448689239363 15.69682 14.84442 0.8524000000000012
612.0 53.14839 -27.82891 1.241884299513126 1.6863153444426273 1.849947362281181 13.68515 12.29002 1.39513
613.0 53.14889 -27.8289 0.880144478267775 1.3139682703549618 1.6767147643671558 19.0391 18.23319 0.8059100000000008
616.0 53.15712 -27.82838 0.5133261615355383 1.004929300929223 1.3174613191183873 16.21402 14.41949 1.7945300000000017
619.0 53.11498 -27.82818 0.9914583936813267 1.5875546513821648 0.5094306888518627 16.05255 15.90655 0.1460000000000008
620.0 53.14417 -27.82815 0.6717864769785933 0.992305890376755 1.3596733561791865 16.72004 15.04026 1.679780000000001
622.0 53.15462 -27.82811 1.0204605902721593 1.5205015776606439 1.6719061775914812 15.13051 13.18278 1.94773
624.0 53.14281 -27.82789 0.6671069003236071 0.9778208650574348 1.2861002112467768 13.99142 12.72708 1.264339999999999
625.0 53.14715 -27.82786 1.3228874787992335 1.1438263357999632 1.6737206422327628 17.5781 15.24697 2.33113
628.0 53.14237 -27.82771 0.7020465394872204 0.9914874256514857 1.284759479972129 19.13876 18.35494 0.7838200000000022
630.0 53.10507 -27.82743 0.6680559994607193 0.9417380074728862 1.1901815350684424 16.77279 15.37698 1.3958100000000009
631.0 53.10837 -27.82741 0.6445601374055003 1.0102525609554491 1.342670407321837 17.13646 14.69051 2.44595
632.0 53.14472 -27.8274 0.8714055465964854 1.3893980163997284 1.8087313439259658 15.67439 15.0889 0.5854900000000001
633.0 53.0986 -27.82726 1.286979702710317 1.775582726070794 1.9862236137871212 12.48136 10.95198 1.5293799999999997
636.0 53.14059 -27.82695 0.8556422029479881 0.49796508080898905 0.3734040685197263 18.61239 18.65219 -0.03979999999999961
637.0 53.09236 -27.82685 0.7460885337675007 1.0702001166091342 1.3784273195864207 15.46647 13.35567 2.1107999999999993
638.0 53.15624 -27.82683 0.5778335650128571 0.2508296616122202 0.45857981564843914 18.24512 16.67918 1.5659400000000012
639.0 53.12509 -27.82674 0.537919248216872 0.959692944899137 1.1388506320220118 17.46847 14.95856 2.5099099999999996
643.0 53.14259 -27.8266 0.4542622814958411 0.9796325634583762 0.862600673159001 16.93706 16.07484 0.8622200000000007
646.0 53.15513 -27.82654 1.0669738593580207 1.91743052736827 1.8211913612612098 17.5677 15.2646 2.303099999999999
647.0 53.0937 -27.82645 1.2894117564165655 1.7693953015545503 2.134738736343294 11.57109 10.70691 0.8641799999999993
648.0 53.1561 -27.82637 0.4964430032090533 0.3878670027689057 0.19453646307969574 19.06794 17.99317 1.074770000000001
649.0 53.09512 -27.82626 1.337557452363629 1.5899255960481051 1.8288843827868426 16.00072 15.15154 0.8491800000000005
656.0 53.1414 -27.82577 1.4323720968466898 2.221729794751683 2.0631116257622955 16.78347 13.99779 2.785680000000001
658.0 53.16029 -27.8256 1.1549580725454756 1.5005419099889212 1.7884655451117741 14.91002 13.69657 1.21345
659.0 53.10309 -27.8256 0.887206482597823 1.3029794383931232 1.6794670145331416 14.16328 13.82691 0.3363700000000005
660.0 53.15077 -27.82557 0.9945034761044641 1.3429506634944108 1.527840226558769 11.8208 10.10018 1.7206200000000003
662.0 53.09657 -27.82546 0.571889367909245 0.6300029395710692 1.3911136257268428 18.4252 15.90429 2.5209100000000007
663.0 53.13647 -27.82529 0.6086588490428783 0.8677712216414921 1.02767309603172 17.93274 15.63418 2.2985599999999984
670.0 53.12795 -27.8247 0.85266811683686 1.38180801358458 1.7255392417417346 16.649 15.74118 0.907820000000001
672.0 53.16477 -27.82462 0.754784992148225 0.9750956871232159 1.562965104028823 16.55865 16.17122 0.3874299999999984
673.0 53.1672 -27.82459 0.7036080333811675 1.2452638945596064 1.4558869872883513 17.0034 14.3124 2.690999999999999
676.0 53.1698 -27.82401 1.5078649541130775 1.7424842049893303 1.9932482530338815 15.10054 12.16907 2.931470000000001
677.0 53.09707 -27.82398 0.6454130838598757 1.0216046959897158 1.113916337968921 16.91653 16.18399 0.7325400000000002
680.0 53.09309 -27.82386 0.4229915130798914 0.9589932406892151 0.129525 15.26163 16.28514 -1.0235099999999981
683.0 53.11062 -27.8237 0.6055806317086444 1.0917473902528199 1.24106225116714 16.45028 14.81413 1.6361499999999989
685.0 53.13105 -27.82364 1.4923095143261578 2.110084796312024 2.294045693072473 14.97221 11.91473 3.05748
687.0 53.15105 -27.82338 0.7137862725660787 1.2198079768660144 1.4998347873802609 14.78762 12.68447 2.103150000000001
691.0 53.09385 -27.82325 0.7040746792935929 1.2197136215038868 0.24037673072905585 16.86459 15.69875 1.1658399999999993
693.0 53.15678 -27.82314 0.7323909614808904 1.264805779860648 1.5375319447845848 15.82261 12.76127 3.0613399999999995
694.0 53.12087 -27.82313 0.6361346074821382 1.0093979328519909 1.2384036436444625 15.42929 14.43286 0.9964300000000001
696.0 53.1507 -27.82289 0.5169546592309185 0.6648954965519551 0.9567829533849368 18.61948 18.0419 0.5775800000000011
699.0 53.10929 -27.82266 0.8848520257104467 1.3577010445016413 1.3855216176088196 16.14801 15.29302 0.854989999999999
700.0 53.09662 -27.82267 0.8392605642886463 1.4491522247766038 1.6328615283332852 14.98243 15.10317 -0.12073999999999963
702.0 53.1867 -27.82249 1.007555586004353 1.3944970391794844 1.6142967719883552 14.28251 13.23523 1.0472800000000007
703.0 53.14735 -27.82249 1.0148199930686206 1.5105382220570354 1.8016383013390103 17.06186 14.83181 2.2300499999999985
705.0 53.14272 -27.82209 0.5903919038368265 1.023398907924154 0.23303641958140026 17.55428 16.21653 1.3377499999999998
707.0 53.12418 -27.82208 0.5257930696402531 0.7601134752455969 0.5044243205505795 18.22589 16.49093 1.734960000000001
708.0 53.1136 -27.82209 0.9471040273939207 1.0425111966881682 1.4080282828050572 17.86465 15.46992 2.394730000000001
717.0 53.17264 -27.82149 0.8174999725520041 1.3433816155293672 1.739475862944737 16.11017 15.33717 0.7729999999999997
719.0 53.12162 -27.82146 0.9825719677127277 1.2966144858660278 1.641314325871922 15.63173 12.38261 3.2491199999999996
721.0 53.14886 -27.82118 0.7489777959165084 0.955109944402706 1.2937486442938395 12.47517 10.81444 1.660730000000001
722.0 53.13853 -27.8212 0.7019721760929659 1.2110582371715026 1.2180170469699256 16.82497 16.08203 0.7429400000000008
725.0 53.1096 -27.8209 1.1957520299153432 1.8212336321204698 2.112517394143449 14.54259 14.11216 0.4304300000000012
727.0 53.18446 -27.82048 0.8807326529807376 1.2790239873076346 1.5655239502012506 15.66304 12.43796 3.22508
735.0 53.10027 -27.81991 0.6136282877330608 1.14423369451696 1.2054790043923251 16.69294 15.91188 0.7810600000000001
737.0 53.18488 -27.81981 0.697390944023581 1.1342849630851786 1.430420557031227 15.28447 12.15697 3.1275000000000013
740.0 53.16503 -27.8194 0.7437427025568901 1.2891274577673193 1.6687109169068386 15.21712 14.63612 0.5809999999999995
741.0 53.14897 -27.81934 1.0625217859712415 1.505871291018735 1.8086997986955957 16.10903 13.62089 2.4881400000000014
742.0 53.16176 -27.81933 1.027999349365777 1.501295187177364 1.8224713714662208 14.58806 13.3532 1.2348600000000012
744.0 53.1148 -27.8193 1.0305139637914724 1.3450659278906627 1.6673467600644774 14.85983 14.66245 0.19738000000000078
747.0 53.1022 -27.81898 0.5498865859247147 1.0883249642386454 1.258748588296183 17.78412 15.97982 1.8043000000000013
748.0 53.18938 -27.81893 0.8051962877944572 0.8852813244069027 1.2037495481160791 17.38924 15.94563 1.4436100000000014
752.0 53.10119 -27.8185 0.5719546586001032 0.998478291790064 1.3589553485115455 16.89271 14.93859 1.9541200000000014
762.0 53.10747 -27.81718 1.1838004531567017 1.45506633988964 1.7462362993279603 14.25576 13.37255 0.88321
765.0 53.19096 -27.81685 0.7604988198273132 1.1149573045145866 1.3479329478046178 14.89586 13.46676 1.4291
767.0 53.13638 -27.81661 1.1321690079359021 1.4005693986339616 1.6218953749699585 13.68239 12.41758 1.2648100000000007
769.0 53.14168 -27.81663 0.9869468873277863 1.344192611360987 1.696061772103911 15.72694 13.46933 2.2576100000000014
771.0 53.13842 -27.8164 0.8548165096124642 1.1044834656195945 1.630530204118525 16.92771 14.55702 2.3706900000000015
772.0 53.14211 -27.81624 0.971117523218176 1.3959460883600645 1.7087974671754458 19.45343 18.51162 0.9418100000000003
773.0 53.18841 -27.81618 0.556973622470559 1.0206888314574492 1.3079879351913817 15.57497 13.74877 1.8262
780.0 53.17346 -27.8158 0.6873584440491294 0.4708259688248121 0.32152371676048014 18.7604 17.85362 0.9067800000000013
782.0 53.13721 -27.81573 1.1858873784256245 1.7736460214272862 2.0530190025523716 12.99639 12.60644 0.3899500000000007
785.0 53.19122 -27.81549 0.5895528562325202 0.9516871914359509 1.21247896839251 14.30225 12.88019 1.42206
786.0 53.16448 -27.8154 0.6662963342410694 1.2590941186301148 1.4221837870263476 14.86367 14.95808 -0.09440999999999988
792.0 53.17453 -27.81506 1.032321054708379 1.7724002640297625 2.158020308870051 15.35032 14.15563 1.1946899999999996
793.0 53.13141 -27.815 0.9637336555200772 1.4418354043562651 1.8056579344354065 14.89345 11.72816 3.165289999999999
795.0 53.15789 -27.81481 1.0794700769173116 2.4866119509065894 1.2225212430516301 17.63025 15.91564 1.7146100000000004
797.0 53.1712 -27.81478 1.697618813773586 2.2956769484925457 2.5568745571630496 12.58952 12.27096 0.31855999999999973
800.0 53.13533 -27.81457 0.8977832980960067 0.8335642624545 0.556883131274223 17.9815 16.7804 1.2011000000000003
803.0 53.16484 -27.81444 0.5059941411126283 0.8715119788833396 1.200043928359264 18.61317 18.2202 0.3929700000000018
806.0 53.16532 -27.81414 0.5689040324937759 0.9486105879359276 1.260192712752657 13.24807 12.04289 1.2051800000000004
807.0 53.11177 -27.81411 1.1486804856960322 1.4259087928449878 1.7420766115250967 16.44899 14.09673 2.3522599999999976
810.0 53.1869 -27.81402 0.6624701563991797 0.902170451779033 1.113028628628001 16.47691 14.96518 1.51173
811.0 53.15918 -27.81383 0.986849044499198 1.3851994799034621 1.6023459938029951 16.75663 14.04983 2.706800000000001
815.0 53.13605 -27.81359 0.9250210089745157 1.8078549319957395 1.6906147238331772 16.07268 14.96675 1.105929999999999
818.0 53.11483 -27.81323 0.5208654024581321 0.6372748458748065 0.2414129087715441 18.67155 16.24812 2.4234299999999998
819.0 53.16819 -27.813 0.820396683442074 1.2346675955324353 1.555982807947316 14.6366 14.39757 0.23902999999999963
820.0 53.10414 -27.81282 0.8038680625737723 1.1908406036669932 0.450677177175664 16.99339 16.58357 0.40981999999999985
823.0 53.13431 -27.8127 1.8199167257600533 2.0588177676257104 2.1274216393860828 13.90854 12.56491 1.343630000000001
825.0 53.17934 -27.8126 0.5706392199104813 0.9463073694024197 1.2730794315660297 15.26469 13.86942 1.39527
830.0 53.10916 -27.81189 1.8348016200439066 2.4816348707823725 0.31142712490237345 18.61811 18.2541 0.3640100000000004
836.0 53.16143 -27.81115 0.641861831097416 1.0201670158126037 1.405514400201908 15.69022 14.22678 1.4634400000000003
838.0 53.13232 -27.81098 0.9925747989469993 1.3890728215265338 1.6907009419928738 14.24124 14.18789 0.05335000000000001
839.0 53.15168 -27.81095 0.6450219754034279 0.9956857644819885 1.5083463712356515 18.26842 16.01287 2.2555499999999995
842.0 53.16433 -27.81089 0.7478181792346508 1.1097452332797937 1.4262952619428972 14.16392 13.26418 0.8997399999999995
849.0 53.12734 -27.81019 0.5780143818903749 0.9744995644221531 1.2891551551381732 16.41313 14.78371 1.6294199999999996
852.0 53.14512 -27.80991 0.7377633219420311 1.1021131346435158 1.3995271732398926 13.71216 13.11599 0.5961700000000008
856.0 53.11373 -27.80964 0.5821745352654559 1.0132505600295691 0.5215374869079227 17.05979 16.37197 0.6878199999999985
858.0 53.15063 -27.80958 0.735697117149685 1.1345665831368135 1.5246826605956427 19.48721 18.37776 1.1094500000000025
860.0 53.15105 -27.80952 0.9071468974134343 1.2169400842803226 1.5285090709122688 14.7523 14.96901 -0.21671000000000085
862.0 53.15489 -27.80949 0.8918555440799699 1.3512486778619044 1.5901285428924232 15.10517 11.93511 3.1700599999999994
864.0 53.12155 -27.80929 1.660514149808363 2.049560200018901 2.2610370797156376 14.97299 14.45164 0.52135
867.0 53.16324 -27.80906 0.5206445145706062 0.9200983070350326 0.965186094852552 16.81956 16.19271 0.6268499999999975
871.0 53.15716 -27.80888 0.6704385620043884 0.6047918514091202 0.7787416304985012 18.54143 16.79245 1.7489799999999995
878.0 53.13107 -27.8085 0.7185527738908281 0.9753558470633259 0.5479766587416557 17.249 16.51982 0.7291799999999995
879.0 53.12011 -27.80833 1.1862839860182217 1.6508364804385949 1.8915901483977193 14.16853 10.98048 3.1880500000000005
880.0 53.17369 -27.80831 0.6907621055470976 1.0254449999935857 1.4311764300891723 17.98399 15.0386 2.945389999999998
889.0 53.16155 -27.80758 0.6823058065755001 0.9897519611797082 1.1970575601322648 17.37308 15.9455 1.4275800000000025
890.0 53.19745 -27.80755 0.5857760857696782 0.9410690680069784 0.8032970675363409 17.92768 15.29186 2.635819999999999
891.0 53.11869 -27.80745 0.7885547634868295 1.09399300863382 1.393853716877237 12.91124 11.53876 1.3724799999999995
893.0 53.19574 -27.80724 1.2336338401053937 0.2629622407623916 0.29155088980822 18.41654 17.1121 1.3044399999999996
902.0 53.17053 -27.80669 0.795747048348321 1.0876344761854722 0.9324817468189672 17.85715 17.07735 0.7798000000000016
903.0 53.14611 -27.80652 0.952841317501183 1.4467913008178064 1.773977065070535 16.79114 15.5428 1.248339999999999
907.0 53.1722 -27.80593 1.5979607815192767 1.8569466024653623 0.44072860124825464 17.08176 15.80303 1.2787299999999995
910.0 53.13035 -27.80569 1.0507336225188868 1.5068293994421502 1.664461456185271 14.29683 14.07388 0.2229499999999991
913.0 53.18517 -27.80535 1.0457177304406637 1.3164920479390172 1.465005588204692 12.49393 11.92501 0.5689200000000003
915.0 53.11184 -27.80532 0.6540525181539846 1.1739410719987906 1.4995643899938258 13.83628 13.80389 0.032389999999999475
920.0 53.14969 -27.80487 1.1209588428453405 1.2584805174668423 1.847220288670226 17.36031 14.83159 2.528719999999998
921.0 53.17077 -27.80475 0.9813841261847738 1.3962790378632106 1.5258432262557053 17.50763 14.87198 2.6356499999999983
926.0 53.14165 -27.80415 0.6268303506907775 1.0368964854614924 1.3731026375187285 16.02515 14.72144 1.3037100000000006
933.0 53.19077 -27.80365 0.7086420704717481 1.1385476650272193 1.3258836408102597 14.82756 13.7358 1.0917600000000007
935.0 53.12313 -27.80346 0.5501403250566861 0.9954523131640858 1.3312009760366144 16.55853 15.43153 1.1270000000000007
938.0 53.14987 -27.80337 0.7036297024103083 1.3414867730000022 1.5374479527061293 15.86802 14.89904 0.9689800000000002
940.0 53.17869 -27.8027 0.5916996506856804 1.0700018690053639 1.4505694299806007 15.5901 13.94207 1.6480300000000003
947.0 53.18828 -27.80193 0.5920533046392181 1.0383199573701718 1.3750435116930841 17.27675 15.04694 2.2298100000000005
948.0 53.18165 -27.80138 0.8334025836795931 1.248561320645656 1.6179211525681023 14.41543 13.45956 0.9558700000000009
949.0 53.14976 -27.80126 0.595307882778586 1.0049609136905344 1.2800384255622286 16.09229 13.83145 2.260839999999998
956.0 53.17418 -27.80036 0.44616865523379384 1.0578910731754765 1.0103388839619882 17.20188 15.05361 2.1482699999999983
958.0 53.12253 -27.80022 0.6168252020931869 1.0366159146799747 1.318333103272015 16.09385 13.74201 2.3518399999999993
966.0 53.11115 -27.7997 1.2420146631705342 1.6929288543502115 1.8851318903482648 13.99853 12.89774 1.10079
968.0 53.12954 -27.79965 0.8156397705348146 1.0156062679789362 1.3901484169270206 15.4246 13.58986 1.83474
971.0 53.1262 -27.79962 0.537799658160593 0.9755086838250435 1.3589188403294128 16.02228 12.90181 3.120469999999999
978.0 53.12478 -27.79929 0.9831739022165383 1.4115973041457552 1.6755870614489514 13.35126 12.08678 1.2644800000000007
980.0 53.1298 -27.79921 0.6648788414843659 0.8332738700164546 1.1863677963087822 18.98222 17.14644 1.8357800000000033
981.0 53.1405 -27.79913 0.7074415158401552 1.0501364725675957 1.2571563160536294 17.61999 16.13862 1.4813700000000019
984.0 53.15636 -27.79904 0.5777344628597219 0.882551750719552 1.36506977504654 17.17325 15.53238 1.6408699999999996
985.0 53.1456 -27.79897 0.5470680684863334 1.0532442489586298 1.3180107737791487 16.786 14.85663 1.9293700000000022
986.0 53.12025 -27.79893 0.9027726274641764 1.3729624017557096 2.705505444886539 15.37261 13.15617 2.2164400000000004
987.0 53.16696 -27.79882 1.0123316973522167 1.7200996132689002 1.9975161893176991 13.78932 11.18718 2.6021400000000003
988.0 53.11989 -27.79881 0.9113328174012884 1.36444414494684 1.8624464236540539 13.75424 12.35519 1.399049999999999
989.0 53.15123 -27.79878 0.8986627703858939 0.921692531420529 0.23478982499169512 18.46354 16.47827 1.9852699999999999
995.0 53.18775 -27.79812 0.8172480405861163 1.0366780265734221 1.33311520643228 16.42422 15.11292 1.3112999999999975
997.0 53.13867 -27.79795 0.5574177703685632 0.9044187382897617 1.3731630803808799 16.7722 13.8119 2.960300000000002
1008.0 53.15785 -27.79758 1.2230961112458874 1.8171506778922264 2.4446335868188203 16.36458 15.83804 0.5265400000000007
1012.0 53.15883 -27.79722 0.5049148196101176 1.1173223349805752 1.1120762111676996 16.69279 15.59638 1.0964099999999988
1013.0 53.16971 -27.79709 0.6408425827036288 1.028595917757637 1.3193677543861104 16.25421 13.54043 2.71378
1015.0 53.1193 -27.79705 0.9618167207100802 1.38593624772431 0.21585575359088488 16.64451 16.41025 0.23425999999999902
1016.0 53.19803 -27.7968 1.0436137317993963 2.4689613070917593 0.38708355695177143 17.8923 17.36033 0.5319699999999976
1018.0 53.14099 -27.79672 1.3943452667178469 1.7149012165370319 1.8762513929413536 14.72655 14.50974 0.21680999999999884
1020.0 53.15167 -27.7965 1.412420588680835 1.7380965091121618 2.258339094909307 16.89931 14.07791 2.8214000000000006
1022.0 53.17253 -27.79642 1.500637046745039 1.8011453646383162 0.15418434942649462 15.70373 15.54572 0.15801000000000087
1024.0 53.17622 -27.7962 1.8531339384708112 2.3256678288041273 2.4411521614622904 11.91337 11.83117 0.08220000000000027
1026.0 53.16135 -27.79587 0.6947952511933605 1.1036785604839312 1.5070791277500928 17.30213 15.52592 1.776209999999999
1030.0 53.14062 -27.79569 0.6349952196180716 1.0741914574089817 1.4201254102494822 16.37753 13.21306 3.1644699999999997
1031.0 53.15671 -27.7956 1.622834116046981 1.913363828620927 1.8614912866100155 13.38674 12.28096 1.1057799999999993
1034.0 53.18074 -27.79548 1.3599502444224223 1.5859035762586777 0.6821476043942859 17.34823 16.00187 1.3463600000000007
1035.0 53.14225 -27.79548 1.003777159635747 0.964362130979645 1.4946749462390103 16.26853 14.0748 2.1937299999999986
1037.0 53.12427 -27.79544 0.49956432678047297 0.7471802554986943 0.3063703315796272 18.2126 17.70653 0.5060699999999976
1040.0 53.15842 -27.79499 0.4293551532241472 0.9922380663465634 0.22206546181924477 16.67773 17.0156 -0.3378699999999988
1041.0 53.15588 -27.79497 1.052921201277951 1.5528365123296268 1.2830731719309743 15.58094 15.6929 -0.11195999999999984
1052.0 53.17415 -27.79406 0.9724684903398386 1.0627939190507674 1.5293423511102584 16.87822 14.65903 2.2191899999999993
1062.0 53.19388 -27.79336 0.8142134457314462 1.1684445854085268 1.3786021378660733 15.10359 14.02557 1.0780200000000004
1064.0 53.14916 -27.79306 0.6053412369906598 0.9988977744590376 1.3063957588747175 15.74286 14.7212 1.0216600000000007
1066.0 53.17134 -27.79302 0.8384444947508494 1.1586530869656408 0.18905335624348765 17.30844 17.02402 0.2844200000000008
1070.0 53.17812 -27.79281 0.6517985495445929 1.1128410909329878 1.349404529998376 13.78869 12.2744 1.5142900000000008
1072.0 53.18419 -27.79272 0.667819600669174 1.0572640114780951 1.3625029424762536 12.8589 11.70487 1.1540300000000006
1073.0 53.16759 -27.79258 1.0846710580918988 1.5110635621946205 1.871558247989384 15.41976 15.40556 0.014200000000000657
1074.0 53.15229 -27.79257 0.6657211339602618 1.0745859583651374 1.332838324788474 17.16244 15.28264 1.8797999999999995
1076.0 53.15128 -27.79247 0.5040126006496232 0.7485518910493028 1.2116411547358261 18.03353 15.68713 2.346399999999999
1083.0 53.18626 -27.79171 1.9467786901322555 1.691364039956341 1.6526598616196035 18.94006 17.78163 1.1584299999999992
1084.0 53.1842 -27.79163 1.229938090641616 1.416774185126986 1.4881002437302002 14.22303 12.32669 1.8963400000000004
1089.0 53.1445 -27.79119 0.9699178444710879 1.2897719556862113 2.012036461983421 17.64793 16.07799 1.569939999999999
1094.0 53.12511 -27.79085 0.7286955808598496 1.4236013900739661 1.8095649296972394 15.06877 13.4066 1.6621700000000015
1096.0 53.15085 -27.79067 0.6257761549239823 1.3288206786839576 1.1981930924019406 16.70417 15.58906 1.1151100000000014
1099.0 53.14996 -27.79055 0.837505821254223 1.1534311977845215 1.424530608381995 16.8595 14.85116 2.0083400000000005
1102.0 53.18661 -27.79028 1.524020498590785 1.1951347044528067 1.1545070216159161 17.06825 15.44583 1.6224199999999982
1104.0 53.18797 -27.79007 0.7390688410365103 1.1282454215126525 1.3389437193776055 11.96422 10.89617 1.0680499999999995
1105.0 53.145 -27.79011 0.7125630433906867 0.4214597500701729 0.20257763145627375 18.80487 16.93988 1.8649900000000024
1109.0 53.16804 -27.78974 0.9446455442378668 1.2872651830442896 1.4894407527404163 15.89636 14.82194 1.07442
1110.0 53.14508 -27.78947 1.0707788707616057 1.649193920275603 0.3323946310807332 15.42207 14.69126 0.73081
1113.0 53.14435 -27.78921 0.705765106506928 1.1500931224030024 1.480846906132947 14.70731 13.87038 0.8369299999999988
1116.0 53.1493 -27.78859 0.891454999586777 1.353444590701681 1.5662736676515632 16.31495 13.3768 2.9381500000000003
1118.0 53.1472 -27.78855 0.815531008188109 1.1161936946464461 1.3570867722830122 15.92264 14.52764 1.3949999999999996
1119.0 53.16108 -27.78841 0.5964444771329576 1.0811919639192669 0.25182879640819883 16.88105 16.50945 0.37159999999999727
1121.0 53.17255 -27.78818 0.752649959717621 1.2193916425653588 1.809536570482884 16.01101 15.64151 0.3694999999999986
1125.0 53.19572 -27.7878 0.5217077209159805 1.0012115555931238 1.3384666180718883 16.12327 14.26571 1.8575600000000012
1127.0 53.16619 -27.78757 1.603940630721833 2.0937462526502126 2.262492244618387 12.28661 12.44266 -0.15605000000000047
1128.0 53.16169 -27.78748 1.0435721790237926 1.4418189147657652 1.7696174348827152 15.68526 12.3368 3.3484599999999993
1133.0 53.19206 -27.78725 1.6322352612837456 1.9049474659733403 1.8741684752229208 14.26912 14.47867 -0.20955000000000013
1136.0 53.19497 -27.78712 1.6325601788398512 0.856441450192896 0.4121207897708031 17.75821 16.489 1.2692099999999975
1141.0 53.13943 -27.78685 0.5980925887102311 1.0980234735692163 1.36829683981909 14.57273 13.77194 0.8007899999999992
1142.0 53.14214 -27.78677 1.4875660418854504 1.817192348649651 1.9783269341911573 13.16514 12.73839 0.4267499999999984
1145.0 53.1976 -27.78647 0.7639802787642325 1.2250621273477196 1.5608104108829421 12.58854 13.27777 -0.6892300000000002
1148.0 53.12369 -27.78627 0.9154177404567473 1.1484816649990153 1.5165032715844053 15.66263 14.58046 1.0821699999999996
1151.0 53.16518 -27.78594 0.7290500836083504 1.1635434160253804 1.5415706486887264 15.76551 14.85194 0.91357
1152.0 53.13174 -27.78563 0.5785951959859083 1.0459882214239427 1.2450585055632166 17.40045 15.06628 2.3341699999999985
1153.0 53.20233 -27.7855 0.5734831819603763 1.1254301452823214 0.1953854940010391 17.09451 17.04669 0.047819999999997975
1155.0 53.17659 -27.78552 0.750888773878264 1.1202869483330469 1.4190712948705428 13.86022 12.84231 1.0179100000000005
1156.0 53.14475 -27.7855 0.8334061944493323 1.263445073156196 1.5089395902069782 14.90615 13.25343 1.6527200000000004
1157.0 53.15726 -27.78533 1.034959323438218 1.4123692736453402 1.725680765095745 13.86355 12.57257 1.2909799999999994
1166.0 53.16237 -27.78451 0.5108992597674185 0.9316143376968948 1.2490379517608639 16.13936 14.63219 1.5071700000000003
1168.0 53.13904 -27.78444 0.43339676051419423 0.9628318429660528 0.2018497867338933 18.55736 16.93092 1.6264399999999988
1172.0 53.16039 -27.78408 0.8318379747682003 1.3481975879144426 1.6974241689209504 13.3781 12.96791 0.41019000000000005
1178.0 53.1435 -27.78327 1.047564400495291 1.504532289122357 1.7157842008242574 12.59149 11.18816 1.4033300000000004
1180.0 53.17825 -27.78315 1.0061224613095208 1.4981117524659409 0.44508611612630583 15.56149 15.63966 -0.07817000000000007
1181.0 53.18177 -27.78303 0.6833566962584776 1.1674010804770514 1.408244819630127 14.21849 12.25112 1.967369999999999
1186.0 53.19154 -27.78277 0.9396345259249693 1.4743253875723634 1.6132082045950114 15.0841 14.25994 0.8241599999999991
1190.0 53.17645 -27.78256 0.5035772115743948 0.9709615251679488 1.2906000123699186 15.30565 13.19431 2.11134
1191.0 53.17433 -27.78256 0.9698725863806857 1.3459214227527074 1.7989015283629715 16.558 13.36456 3.193439999999999
1195.0 53.17369 -27.78213 0.6448915384000755 0.963633312955854 1.3065691857882977 16.48448 13.70121 2.7832700000000017
1198.0 53.17071 -27.78205 0.574235163209565 0.9898879411015045 1.3616707358856015 15.17845 14.44326 0.7351899999999993
1200.0 53.18659 -27.78197 0.8426450109353203 1.3914332009868504 0.367714784285065 17.81843 16.12421 1.6942199999999978
1204.0 53.13527 -27.78175 0.5557442275441716 1.069514295419894 1.3246700034925083 14.50284 12.96852 1.534320000000001
1207.0 53.16591 -27.78161 1.1247076788457988 1.3964847471032116 1.5412795152085386 13.94583 14.02276 -0.07692999999999905
1210.0 53.13404 -27.78104 0.5127643771703392 0.9288329288129514 1.2792539332988975 14.85061 13.80026 1.05035
1212.0 53.12835 -27.78086 0.5579740152450602 0.9916080631683497 1.2067595721396531 18.51067 16.94449 1.5661800000000028
1217.0 53.12887 -27.78049 0.7177790467061859 1.213021558290962 1.380309492581913 13.0862 12.99445 0.09174999999999933
1223.0 53.14286 -27.77999 0.9262979471913102 0.3471298298255994 0.47272339691783843 18.79346 16.95091 1.8425499999999992
1224.0 53.14616 -27.77994 0.516024227399204 0.943159552791908 1.24405468674886 15.61999 13.73181 1.8881800000000002
1228.0 53.15454 -27.7798 1.249867020316726 0.24335668271058244 0.19318165005844856 18.59662 16.05799 2.5386300000000013
1232.0 53.18203 -27.77962 0.7294670596009543 0.3340369488227586 0.2750235383749097 17.86061 15.0682 2.792410000000002
1235.0 53.15566 -27.77937 1.2448331111277489 1.6600747447448234 1.9129385963915762 15.55151 12.34816 3.2033500000000004
1236.0 53.14452 -27.77911 0.719848099549293 1.1944569110243493 1.4190777630540288 14.54884 12.53826 2.010580000000001
1237.0 53.1964 -27.77906 0.8287232865813569 1.5140928849291155 1.706091694269299 14.45387 14.02139 0.43248
